,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEdimgrey,kMEsilver
SPG11,138,black,black,0,0.03521846550714578,-0.21370103651946826,0.24945059257452304
RPL7A,130,black,black,0,0.0326426304756572,0.7136002818380298,-0.4730098632639143
RPL10A,126,black,black,0,0.028564848723793237,0.8160283640402444,-0.4822346715195048
SIPA1L1,141,black,black,0,0.028403135351358827,-0.575977286096564,0.6879507946648636
PUM1,141,black,black,0,0.02681079195655627,-0.4928183684461496,0.5735782116836698
RPL15,130,black,black,0,0.024083242819762735,0.8836953323178446,-0.518186995494835
FBXO11,141,black,black,0,0.022647005664206705,-0.41255359131680225,0.4803992043662245
YWHAZ,139,black,black,0,0.0224533597528711,0.2508705890629076,0.07439039089201555
RPL3,136,black,black,0,0.017629037342496306,0.7486337237462811,-0.41920679090547025
UQCR11,120,black,black,0,0.013497363549496393,0.47841896118609545,-0.5164499470453603
AKAP9,141,black,black,0,0.00416123099018343,-0.43618509689924795,0.4237782598211031
DUSP1,139,black,black,0,0.00404642838454152,0.5660728480898737,-0.30356275619773915
EEF1G,133,black,black,0,0.0004191833417057656,0.6356070190425914,-0.43393220859092174
SLC39A11,139,black,black,0,-0.0044173665811183494,-0.2979506486130942,0.2450625979314274
SERF2,134,black,black,0,-0.012783404619332087,0.673947519637239,-0.5484737695169252
CELF1,141,black,black,0,-0.020412000346336827,-0.34647221785897686,0.41157120885009446
RPL18,130,black,black,0,-0.020731330007157035,0.9062125368036025,-0.4979532343365564
TANK,140,black,black,0,-0.02340589157652905,-0.12080434092446529,0.33168956079299056
ATP2B1,140,black,black,0,-0.02393171536669574,-0.3592838542572292,0.41570288297345787
GLG1,140,black,black,0,-0.029321054143069493,-0.31316452763165425,0.22785524517726138
RPL12,132,black,black,0,-0.03213174805895111,0.7718643732560827,-0.4563914367756048
ATRX,141,black,black,0,-0.0396313674388306,-0.4272887704559246,0.2984882437379
RPL8,132,black,black,0,-0.04090301112470947,0.8690752450617555,-0.4616638543171683
ACTG1,137,black,black,0,-0.05407779060585356,0.6817562816838176,-0.43890608405137344
ZCCHC7,141,black,black,0,-0.05462654251762365,-0.1555638988026135,0.40029083874404053
UTY,141,black,black,0,-0.05962665947575122,-0.3472427218327742,0.42583405306378663
STAG1,141,black,black,0,-0.07182225512528499,-0.49712773898376256,0.6020683285868654
KMT2E,141,black,black,0,-0.07456917442566179,-0.5198220981314728,0.535654388518241
RBM6,140,black,black,0,-0.07499352643548585,-0.38110357284592644,0.30527438966364695
RPL4,134,black,black,0,-0.0802418720460224,0.6972464082494106,-0.4428633863615092
SLTM,140,black,black,0,-0.08073379800575263,-0.39512419551462485,0.3152297647419788
ASH1L,141,black,black,0,-0.08232905537175667,-0.6524599169376009,0.5067931605719457
ERN1,138,black,black,0,-0.0858928848477703,-0.3773379434180024,0.208072492582249
HNRNPC,141,black,black,0,-0.0871391286070913,-0.47704177189514685,0.5216262056247511
PRRC2B,141,black,black,0,-0.09552019002079211,-0.20764784512599957,0.24494525042726342
USP3,141,black,black,0,-0.09989378553637066,-0.27199608106389217,0.407349448178317
TSC22D3,139,black,black,0,-0.10484462637248444,0.5526260885955987,-0.3808516448209986
MAPK1,141,black,black,0,-0.10614616149271255,0.026338788719045703,0.10422144591041727
RPL31,131,black,black,0,-0.11682021419937746,0.6960144501450475,-0.55919945906024
ANKHD1,141,black,black,0,-0.1194014825117663,-0.3389571566607018,0.294877335471506
NCOA1,141,black,black,0,-0.1208203652309764,-0.1919847556658344,0.20937351151154068
RPL29,131,black,black,0,-0.12444606948814503,0.8173864323151568,-0.5739842493244129
DNAJC1,141,black,black,0,-0.12601655907337622,-0.10761710819014575,0.20352737741737975
SMARCA2,141,black,black,0,-0.1262430521508288,-0.3644564360633994,0.3127603834884352
EEF1A1,139,black,black,0,-0.12685483334778128,0.7613322585044072,-0.4745610791811395
JARID2,140,black,black,0,-0.1290935260956014,-0.3766717004975335,0.32384770695234366
DLEU1,139,black,black,0,-0.13202196781881956,-0.06340435961468391,0.020779274789283424
ELMO1,141,black,black,0,-0.13457176503383994,-0.3093993716705305,0.3871250055073644
PRRC2C,141,black,black,0,-0.13532519961085632,-0.5774135585133005,0.3196997589951253
JMJD1C,141,black,black,0,-0.1356366381728442,-0.3555108360741142,0.5079874218189302
CAPZB,141,black,black,0,-0.13817789914088743,-0.061456531911263136,0.04250619270097565
PPP6R2,140,black,black,0,-0.13921088632003537,-0.40000622881025777,0.2429539550607381
RPS18,135,black,black,0,-0.140912016171131,0.8232567759688535,-0.5719608179135296
NCOA3,140,black,black,0,-0.14245578259778718,-0.3508061368137581,0.26158727935701787
CCSER2,141,black,black,0,-0.14686193286367052,-0.2891590348036974,0.4318201536662622
PSME4,141,black,black,0,-0.14836306289955456,-0.3142583905743379,0.3874112795490509
NFAT5,141,black,black,0,-0.1491661069202615,-0.4087978382243059,0.40089317666764185
DDX5,141,black,black,0,-0.15286839671169933,-0.017155569064913615,-0.15905989244642174
LSM14A,141,black,black,0,-0.15490038457539468,-0.23540892468089034,0.18859525294102392
RAPGEF6,141,black,black,0,-0.15838854203187885,-0.5146600015972781,0.44309947637719926
RASA1,141,black,black,0,-0.15941706849947843,-0.1740447714168557,0.26898086976753544
DENND1B,141,black,black,0,-0.16248752823610613,-0.16697423802184713,0.3668048872706888
RPS25,134,black,black,0,-0.16913147839697543,0.8215910564994621,-0.5835400097093407
GPATCH8,140,black,black,0,-0.16981279488536008,-0.21511072863323435,0.14202411039144464
RPS9,137,black,black,0,-0.17356860595195167,0.663157276360644,-0.4483618005620387
RPL32,132,black,black,0,-0.17444784938409907,0.8008864521043686,-0.5580337716597312
LRBA,141,black,black,0,-0.17695186241576322,-0.40783687236073984,0.5436635567055913
HSP90AB1,140,black,black,0,-0.17776415307330307,-0.042212172405869094,-0.33428812869033386
RPL19,135,black,black,0,-0.17894056592072444,0.7846029888285698,-0.6161248090133638
NUP98,141,black,black,0,-0.17964923827882467,-0.4886064902048182,0.4990827013384511
RPS23,135,black,black,0,-0.18018086551139426,0.7900109893380104,-0.6490720088641563
ATP11B,141,black,black,0,-0.1891073753105691,-0.1847763400179624,0.3518286061860775
DENND4A,141,black,black,0,-0.1897122438902314,-0.3285831367779892,0.42774192014976964
ANKRD12,141,black,black,0,-0.1935730443528787,-0.5484472927117625,0.4915444523617217
RPL9,133,black,black,0,-0.19912065395623219,0.8441368721980934,-0.5718067822017794
UBE2K,140,black,black,0,-0.19997276190043728,-0.34003770365307834,0.2687774168816322
TTC39C,141,black,black,0,-0.2023942772326451,-0.2336153711148395,0.23716549700223627
KLF6,140,black,black,0,-0.2034403296472184,0.5131325956769527,-0.23534149219754674
PARP4,140,black,black,0,-0.20576738698476238,-0.21915454443776833,0.1114844928705403
LYST,141,black,black,0,-0.20757963631259804,-0.33217569771763855,0.20532129729517468
INTS6,141,black,black,0,-0.2098774803763926,-0.12529222365616535,0.28391530410869315
RPS15,133,black,black,0,-0.21288773285582213,0.8281912106375153,-0.5632115024075153
HERC1,141,black,black,0,-0.2140513979118369,-0.5432843884315292,0.44541842045824825
PACS1,141,black,black,0,-0.21949578407429504,-0.24847755669385055,0.4083213422325784
RPS12,135,black,black,0,-0.22710185284114276,0.8552302149184472,-0.6305797196288495
ACAP2,141,black,black,0,-0.22751653201001587,-0.3838887988718637,0.22684740761169558
HELZ,141,black,black,0,-0.2283387035036468,-0.2366291308618176,0.2039202224889925
RNF115,141,black,black,0,-0.23173078131886501,-0.2222047734528771,-0.019363460898798923
RNF19A,141,black,black,0,-0.23220731956928606,-0.22875298137635394,0.3698100561147006
EPS15,141,black,black,0,-0.2391485522825735,-0.3020137104371196,0.3383047676095808
RESF1,140,black,black,0,-0.24158879730942767,-0.2860613557287219,0.07646008308148732
DYNC1H1,141,black,black,0,-0.25074161734149647,-0.3451260599154897,0.16521855637209876
ACTR2,139,black,black,0,-0.25272574388842123,0.14128681804488985,-0.10867193824801939
RPS8,138,black,black,0,-0.2537731194793835,0.699408833783871,-0.601356793129258
MBP,140,black,black,0,-0.257366477395153,-0.16380315156528275,0.2723972341635081
EML4,141,black,black,0,-0.260027023371059,-0.4601972077808818,0.48754028593860416
RPL7,137,black,black,0,-0.2613246056848907,0.6187199168283416,-0.5792364606709799
HSPD1,141,black,black,0,-0.26209961189691516,-0.08234476942326477,-0.3989110512238675
AKAP13,141,black,black,0,-0.26448295301421265,-0.3897239873527845,0.4876706807595251
HLA-C,138,black,black,0,-0.2814163123298591,0.700425444407495,-0.5660831351945006
R3HDM2,141,black,black,0,-0.28551249831479697,-0.37372080058054474,0.31993833772279384
GPCPD1,141,black,black,0,-0.28828048874042844,-0.14446800455665748,0.263011247565652
TMSB10,134,black,black,0,-0.2921478199845857,0.8331280863849645,-0.5440184364460385
CFL1,135,black,black,0,-0.2935243413708817,0.7247931607778809,-0.5449662784198568
RPL6,138,black,black,0,-0.2956537700657722,0.5465536829823349,-0.5253901526666014
RUNX1,141,black,black,0,-0.2976310526958845,-0.3945170559643661,0.3312363263198939
PCNX1,141,black,black,0,-0.2980446698079498,-0.40361744088317064,0.46127239195849523
GNB1,141,black,black,0,-0.29936485796535683,-0.3449648118848179,0.23398555489838974
RAP1A,141,black,black,0,-0.2995569575801747,-0.35011004017972674,0.2684419125142047
RPL26,136,black,black,0,-0.3043700690656478,0.7384255434755949,-0.5983243943695838
RPL13,138,black,black,0,-0.3071271907339449,0.6888080188478171,-0.5070469091845331
HSPA8,136,black,black,0,-0.3093393546679479,0.2047378498773019,-0.5358554617876566
RPL17,137,black,black,0,-0.31216696500900176,0.7846556077037876,-0.5615954820524033
SP100,141,black,black,0,-0.31326403240982703,-0.29537110593929805,0.17358250572851958
UBE2H,141,black,black,0,-0.3136783936131732,-0.38933933630122064,0.2434369660505232
RPS19,136,black,black,0,-0.31655506740496847,0.8060168872630824,-0.5129170903035941
RPS14,136,black,black,0,-0.31962282629814964,0.7975673508870526,-0.6475767739967746
RPL36,135,black,black,0,-0.3225071836949211,0.6507075150333723,-0.5738412941206007
PTGES3,140,black,black,0,-0.3302952876581807,0.18961884832308049,-0.24140878591359258
RBM39,141,black,black,0,-0.3324366742996298,-0.18543150656432375,0.28607883716725374
RPL36A,135,black,black,0,-0.3396396669525366,0.7545036684710644,-0.6260860323837807
FAM107B,140,black,black,0,-0.34035917185005854,-0.13694158800033482,-0.11232653883339241
RPL35A,134,black,black,0,-0.3404970677505677,0.7867893050614915,-0.6020937936851983
SEPTIN9,141,black,black,0,-0.36019847897578705,-0.27505353146228584,0.20550313241275459
UBE2D2,140,black,black,0,-0.36793776103795345,0.020544393935769054,-0.07709530661231227
RPS20,131,black,black,0,-0.36865226015235847,0.7751271760498131,-0.6423429964344105
RPS11,133,black,black,0,-0.37144100711451156,0.7754975466922024,-0.6295091456666078
RPS6,138,black,black,0,-0.37577243181696357,0.6782826218888669,-0.5617330367258108
RPS6KA3,141,black,black,0,-0.379268839965831,-0.3236745620748532,0.20799767828383353
CCNH,141,black,black,0,-0.38184222852374966,0.08031423102906877,0.20204516842429826
UBA52,134,black,black,0,-0.3820228348733652,0.6125324256891809,-0.6258851300199266
AHNAK,141,black,black,0,-0.3828168996717362,-0.04024739039236318,-0.0449546035498191
RPS17,134,black,black,0,-0.3846053247552768,0.8021103363214868,-0.6095605851686416
