,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEdarkgrey,kMEdimgrey,kMElightgrey
IGF2R,99,darkgrey,darkgrey,1,-0.15742154443291248,0.34590653985788483,-0.0877920838851835,-0.30287321212939344
SOD2,99,darkgrey,darkgrey,1,0.19834542927364557,0.34434419787032106,-0.29074167832541836,-0.024168607983820353
BCKDHB,92,darkgrey,darkgrey,1,-0.08907095920543837,0.34261811493558714,0.10518091974901765,0.05787814228617737
SEPHS2,75,darkgrey,darkgrey,1,0.1516861349322277,0.3416088690365535,-0.17874892506703458,-0.013841534775620199
SUMF1,99,darkgrey,darkgrey,1,-0.1416061916992529,0.34129097940134356,0.22101112956464983,0.054644134362781184
SMG7,96,darkgrey,darkgrey,1,-0.22958467954534312,0.33980162248233825,0.144558947647896,0.07927018927840777
ITM2B,99,darkgrey,darkgrey,1,0.17448005290629204,0.33979776092436476,-0.10626962239800535,0.05241707204842852
TRAM1,93,darkgrey,darkgrey,1,0.14018296641738198,0.3397320643893478,-0.03640700723823174,0.08708339568783235
PDK4,80,darkgrey,darkgrey,1,0.24704968058943605,0.3395773958527248,-0.2422434876835213,-0.12354466600574875
CD46,98,darkgrey,darkgrey,1,0.12244969053005042,0.33938861050393127,-0.10470203451523258,-0.1307688145088697
C2,82,darkgrey,darkgrey,1,0.10032655438716549,0.3385246856605167,-0.04505709752762732,0.021993391714358716
CAT,90,darkgrey,darkgrey,1,0.23356665915059738,0.338175224975022,-0.2338152755548214,-0.4006279597415915
RMND5A,97,darkgrey,darkgrey,1,-0.15942497768050357,0.33768714863669325,0.12033068429656711,-0.040628545162407714
EPAS1,77,darkgrey,darkgrey,1,-0.3427597449215949,0.33678961093187987,0.22426670602826296,0.08157211384049208
NORAD,94,darkgrey,darkgrey,1,0.17012171109194846,0.33672733452791126,-0.004407655076326276,0.10145474807230888
ALDH3A2,82,darkgrey,darkgrey,1,0.0498018373632211,0.3363262199603302,-0.0938333954547456,-0.030703154960926096
MAML2,99,darkgrey,darkgrey,1,-0.529315475141125,0.33630316106223235,0.7029002522880339,0.22449735845547733
ROCK2,98,darkgrey,darkgrey,1,-0.29352663346443403,0.3354992327472967,0.22743553752559337,0.16433765021839006
ATM,99,darkgrey,darkgrey,1,-0.5389427577401562,0.3330533681379504,0.6157194803889475,0.1977620577062916
SORBS2,80,darkgrey,darkgrey,1,-0.10785602228598751,0.33289289273342676,0.19800441739185076,0.24357759744987278
WDR33,99,darkgrey,darkgrey,1,-0.5089879399567635,0.33032126130895934,0.6654952898504611,0.39092236705032724
TTC37,96,darkgrey,darkgrey,1,-0.17615028138767555,0.3300378472815736,0.10019178024396526,-0.03893179473783461
CHD2,99,darkgrey,darkgrey,1,-0.5738274427604125,0.32971039261943774,0.6013146794680944,0.20697492245093527
PDLIM5,94,darkgrey,darkgrey,1,-0.04714744651947126,0.3285986799792571,0.1234819199182765,0.129843408041578
UVRAG,98,darkgrey,darkgrey,1,-0.3084089183790353,0.3281337556441258,0.24354598596685753,0.13992935512746488
PLPP1,85,darkgrey,darkgrey,1,-0.12322069548383692,0.3274440101390015,0.11693622623344574,0.15139624661691234
EPB41L5,74,darkgrey,darkgrey,1,-0.19812256458703148,0.3273228068417765,0.14322791407973473,0.11408649328353845
HNRNPH1,99,darkgrey,darkgrey,1,-0.32783041571780613,0.3263836141338998,0.43979048729844905,0.0024505407246705963
WAC,99,darkgrey,darkgrey,1,-0.2535527753792505,0.3259182369919321,0.31267154174538997,0.039389054783964185
TRPC4AP,99,darkgrey,darkgrey,1,-0.38178285564992936,0.3249442471040069,0.33131726767626046,-0.10484970180286729
AHCTF1,99,darkgrey,darkgrey,1,-0.36934325574012816,0.3238247033548104,0.25745803471154355,-0.06340683390211393
CLMN,51,darkgrey,darkgrey,1,0.03312157482003885,0.32370472552108837,-0.004132325797227807,0.16193303110126914
APMAP,99,darkgrey,darkgrey,1,-0.18456143001088532,0.3236356486799442,0.2031019983408221,0.16415811534265895
WASHC4,98,darkgrey,darkgrey,1,-0.3458063494966894,0.3232598640556842,0.3574984067958433,0.135211508164822
HADHA,94,darkgrey,darkgrey,1,-0.1837544644370407,0.3222399706169233,0.1290817758324013,0.15316394303129358
UBR4,99,darkgrey,darkgrey,1,-0.2622053632436885,0.32215145164333026,0.3428313142124263,0.1346997414844286
TMEM245,99,darkgrey,darkgrey,1,-0.24319827969544336,0.31978951765250374,0.3332530401393667,0.4107579617186057
METTL7A,89,darkgrey,darkgrey,1,0.06563729299759094,0.31923176307901724,-0.1869232927015744,-0.23531687987223815
CHST11,99,darkgrey,darkgrey,1,-0.6496286251136449,0.3181407259432672,0.5876130697264839,0.04597187383442089
DMXL1,99,darkgrey,darkgrey,1,-0.35575692475784754,0.31739134685008746,0.47290811523005494,0.494476141333683
LDLRAD4,99,darkgrey,darkgrey,1,-0.40323023692218624,0.317257165530971,0.6354224873128895,0.4274404448074637
CLINT1,97,darkgrey,darkgrey,1,-0.26689077135721545,0.3172442728663139,0.22335574601838962,0.09438027117880647
C1ORF43,84,darkgrey,darkgrey,1,0.16999078754266245,0.31693829697926024,-0.12172415268505421,0.019240946610781805
ALCAM,83,darkgrey,darkgrey,1,0.009151748469003743,0.3164944703614697,0.03395933374026125,0.06471553865694606
TTC39C,99,darkgrey,darkgrey,1,-0.48272876569451717,0.3158389039070829,0.6787686317547601,0.6288705669511392
PPP1CB,99,darkgrey,darkgrey,1,-0.17897862311511187,0.31321322265540974,0.19182274289456272,0.016458893657336972
FUS,99,darkgrey,darkgrey,1,-0.16562109315687576,0.31303740434125904,0.20588149008196832,-0.08715887954226008
TMED5,98,darkgrey,darkgrey,1,-0.07642738663658571,0.31289828650688434,0.08028806153202778,0.03338045886346099
LRP1,69,darkgrey,darkgrey,1,-0.09123442270167181,0.3108269268015871,0.060680312695718525,0.09593296538296708
HP1BP3,99,darkgrey,darkgrey,1,-0.29633647099314653,0.31045768528872536,0.3776705061833116,0.2911140353010961
DDX39B,98,darkgrey,darkgrey,1,0.04946714536355702,0.310117030163945,0.006896582956692184,-0.07829523666824593
RAP1A,99,darkgrey,darkgrey,1,0.024386203153609013,0.3099241503054809,0.008117183094679197,-0.2578609576481703
STAG2,99,darkgrey,darkgrey,1,-0.021631012376601925,0.3094510481349837,0.2902819243606008,0.23655549127257824
PSMA1,97,darkgrey,darkgrey,1,0.00986122391371715,0.3051958876302026,-0.007068939604473182,-0.16219312349592932
SPTBN1,99,darkgrey,darkgrey,1,-0.12668325837937264,0.3048791192886315,0.10481968111228687,0.24618545835347966
ZMYM2,99,darkgrey,darkgrey,1,-0.25908992956844296,0.3048046597439436,0.38188015803386044,0.017525969324503454
COG5,99,darkgrey,darkgrey,1,-0.3338741476314103,0.3045681412460252,0.2761319476943495,-0.3663180416040716
FTL,99,darkgrey,darkgrey,1,0.5788715622534867,0.3042830822388417,-0.6589877175957587,-0.5129015776438243
TJP1,48,darkgrey,darkgrey,1,0.006420238010885816,0.30381760539908254,0.02204785113454709,0.17206527582416395
RANBP2,99,darkgrey,darkgrey,1,-0.2791248025202033,0.30218995218583133,0.34372315071499604,0.14666764431102916
DCXR,88,darkgrey,darkgrey,1,0.36222431682036343,0.3018662104567148,-0.46111769971750993,-0.29237848120637366
ARFGEF2,99,darkgrey,darkgrey,1,-0.3504290558565066,0.30141856472027445,0.2977850992882051,0.10756447582154315
PTGR1,73,darkgrey,darkgrey,1,0.20915026673451026,0.3013910999706271,-0.33928061339258825,-0.496749474605213
OSBPL9,99,darkgrey,darkgrey,1,-0.11820979680257536,0.3006475006364691,0.1275377208269906,-0.0826424543219405
KIAA0319L,98,darkgrey,darkgrey,1,-0.32876122666754815,0.2991225260379687,0.3677296264873432,0.08707965243040104
UGP2,98,darkgrey,darkgrey,1,-0.1941752645680531,0.2960104295320351,0.1335147928042002,-0.0753159371282601
COPA,98,darkgrey,darkgrey,1,-0.18890677734815817,0.29475370847030086,0.05785811179735257,-0.25237036783574335
LMAN1,97,darkgrey,darkgrey,1,-0.19184074569096554,0.29437383335944306,0.1949698366600913,0.18803143091016208
IFITM3,88,darkgrey,darkgrey,1,0.45687837196359365,0.2938819163466787,-0.44935245712105787,-0.14414558438035568
BAZ2B,99,darkgrey,darkgrey,1,-0.4419673726455419,0.29383730085675447,0.5700075241473457,0.4371207131654657
USP3,99,darkgrey,darkgrey,1,0.06992477081664873,0.293716546170195,0.07601619580217113,-0.23013676974633449
SMURF1,93,darkgrey,darkgrey,1,-0.07296675942814275,0.2932144723506764,0.14823879773351095,0.02193410444417494
IBTK,96,darkgrey,darkgrey,1,-0.2283441779480928,0.292226694020583,0.24114584131318206,0.12691540165296467
RBPMS,51,darkgrey,darkgrey,1,-0.14191081185299972,0.2919359735927111,0.20345750615424,0.23073932812783923
ITGA1,75,darkgrey,darkgrey,1,-0.30816816789979035,0.29175805697069396,0.4476886845468197,0.4983856516741622
SYBU,31,darkgrey,darkgrey,1,-0.0950357233319373,0.28976292314814384,-0.009102070752412596,0.13770077192430077
PKP4,89,darkgrey,darkgrey,1,-0.11766632754782208,0.28767735339538336,0.14072681121969247,0.0950732838511233
ALDH1L1,67,darkgrey,darkgrey,1,0.3213665050730788,0.28689417520098937,-0.4681040920548485,-0.3844239960585763
NR5A2,45,darkgrey,darkgrey,1,-0.2034089485772983,0.28652412988857384,0.18501390875180412,0.3005801032577103
MLLT10,99,darkgrey,darkgrey,1,-0.21597521026448313,0.28651427743736774,0.3830022953195528,0.2958941547516063
SLC1A2,38,darkgrey,darkgrey,1,-0.020013212808906444,0.28404819605101916,0.025284073465203546,0.16007450783850447
NSD1,99,darkgrey,darkgrey,1,-0.5656956610334635,0.28306738098218376,0.5730754529121037,0.4237365331136002
HERC2,98,darkgrey,darkgrey,1,-0.17023209494863278,0.28214350110963626,0.3260622036291613,0.3394983464589097
TBL1X,99,darkgrey,darkgrey,1,-0.2769889475988854,0.2819333079346642,0.31212821559776166,0.07789552635557624
ARHGAP35,99,darkgrey,darkgrey,1,-0.26851787965468693,0.28139024724155637,0.5836876380747107,0.46404250337660335
NEDD4,73,darkgrey,darkgrey,1,-0.1252497217011551,0.2812031563808364,0.18752465384889935,0.25906119571421293
XPR1,99,darkgrey,darkgrey,1,-0.27690221770908857,0.2804842392462816,0.25349511522768425,-0.024314207192885393
TRIM24,96,darkgrey,darkgrey,1,-0.23893433742294148,0.27923907463351727,0.26644850026879957,0.11624709260021135
GTF2I,99,darkgrey,darkgrey,1,-0.15756666747659148,0.2765342039811702,0.27647662901033526,0.3310043151818438
ST6GAL1,99,darkgrey,darkgrey,1,-0.2679919931970891,0.2743042654730199,0.3680328674610373,0.15042124195026577
MTUS1,45,darkgrey,darkgrey,1,-0.075911197070163,0.273560779769751,0.18514739943319017,0.3339815071185587
WAPL,99,darkgrey,darkgrey,1,-0.1368068222484095,0.271315858565136,0.2824288679648427,0.29239439528716027
ATP2B1,99,darkgrey,darkgrey,1,0.09314866185486895,0.27125597910537486,-0.1369012406091962,-0.3433341737933827
ECPAS,98,darkgrey,darkgrey,1,-0.3661626149446024,0.27086896422945345,0.3763121254088138,0.17356976896922605
MAP4K3,97,darkgrey,darkgrey,1,-0.18766307325614523,0.2706924896673426,0.014725971200550388,-0.08384598938625679
EIF4A2,99,darkgrey,darkgrey,1,0.1755416518018797,0.267002439377477,-0.2889121217001299,-0.2665198549810822
BTBD9,99,darkgrey,darkgrey,1,-0.23424247822327832,0.26615738962385416,0.5502939521629739,0.3887393322012971
CDC42BPA,52,darkgrey,darkgrey,1,-0.07225958902581088,0.2657205557314095,0.09844142684318481,0.20237230374340848
CEP350,99,darkgrey,darkgrey,1,-0.5314287109784305,0.26455679530377046,0.53881857703009,0.2589599236133882
TGOLN2,98,darkgrey,darkgrey,1,-0.2323938155307986,0.2643454069558811,0.20518518610559205,0.19008785211862536
ALDH1A1,87,darkgrey,darkgrey,1,0.2861204566803121,0.263894849339722,-0.40694428491849294,-0.44323593174839815
LINC01578,99,darkgrey,darkgrey,1,0.03917860432090364,0.26320639388013795,-0.10654746477953879,-0.3365638426177092
SPEN,99,darkgrey,darkgrey,1,-0.30564761204011687,0.2631389236141832,0.23743896878907794,-0.00541746137508498
FP671120-4,83,darkgrey,darkgrey,1,-0.4754641480576463,0.26141268489907366,0.6423188549859655,0.6857662799948472
HNRNPC,99,darkgrey,darkgrey,1,-0.2838595410639044,0.26056842229553273,0.15239617100368277,-0.3122602082205308
TBC1D22A,99,darkgrey,darkgrey,1,-0.3741336496183014,0.26052354090512375,0.4883822550422303,0.29926501249468807
GALNT2,97,darkgrey,darkgrey,1,-0.20372316273405072,0.2565298047679747,0.22118541448278237,0.1650278340637307
AKR1C1,70,darkgrey,darkgrey,1,0.3320759579398395,0.25626729795729275,-0.47077179935622016,-0.38561882705149514
TNS3,70,darkgrey,darkgrey,1,-0.12319594395949378,0.2537950582733426,0.16592346691946508,0.25157637043438347
LAMP2,84,darkgrey,darkgrey,1,0.24397235704587186,0.2506147750778941,-0.1537788378443216,-0.04084822922814232
OGA,99,darkgrey,darkgrey,1,-0.3346364835242704,0.2496526809871839,0.2591577213209729,-0.12963975841388828
AGMO,62,darkgrey,darkgrey,1,0.10381207036551375,0.2484599369709873,-0.07273735750513553,0.11239236402470233
HELZ,99,darkgrey,darkgrey,1,-0.5161993180768397,0.2482473293722959,0.5962530047668024,0.4013287600779716
SPPL3,99,darkgrey,darkgrey,1,-0.2787661214117545,0.24597750037447721,0.4274336706403284,0.1040197058249534
KMT2E,99,darkgrey,darkgrey,1,-0.5105491827398336,0.245580711668652,0.365676270739928,-0.05522209308977654
RNF130,98,darkgrey,darkgrey,1,-0.3295430054147729,0.24555304464845204,0.1975169906801555,0.17249950786369833
SLC20A2,98,darkgrey,darkgrey,1,-0.2651100230137521,0.24490841804857197,0.27188815404769634,0.1812162616228424
APLP2,99,darkgrey,darkgrey,1,-0.03534578151989211,0.2443025150484661,-0.012239350935984676,-0.015645651397586717
SPECC1L,99,darkgrey,darkgrey,1,-0.38744999112058426,0.24380996752792497,0.4231355199838899,0.11823474490094038
CTSB,96,darkgrey,darkgrey,1,0.15198378458056078,0.2433315428953241,-0.17324494746649138,-0.1287170656747231
FBXO11,99,darkgrey,darkgrey,1,-0.3950011355088084,0.24149138254233002,0.37381220158509576,-0.042231539298391525
GOLGB1,98,darkgrey,darkgrey,1,-0.24821082175544443,0.24145850011657294,0.18261708572401394,0.09960185882524451
DENND1A,98,darkgrey,darkgrey,1,-0.35826931583641014,0.24112752043396588,0.3739804605838227,0.04433120635863719
EIF4G1,98,darkgrey,darkgrey,1,-0.27578291780202363,0.2395860195720454,0.2544201361937089,0.13647847176222466
HINT1,97,darkgrey,darkgrey,1,0.17569314901214192,0.23920914950411545,-0.31432910386992824,-0.20280600663649614
PPP2R2A,99,darkgrey,darkgrey,1,-0.17702040068422575,0.2375745538647145,0.18381838331229092,-0.2608386253630772
MPC2,79,darkgrey,darkgrey,1,0.26109428216323116,0.23687855223053755,-0.35817618457028044,-0.14154057493071687
BACH1,99,darkgrey,darkgrey,1,-0.3438924513072632,0.23647772979819184,0.2875335413158919,0.09317002231870787
IRS2,89,darkgrey,darkgrey,1,-0.06263861786638661,0.23639128776819046,-0.005133600443423276,0.03533705295505853
TUT4,99,darkgrey,darkgrey,1,-0.2794982322567503,0.2355762195934508,0.39950944326302545,0.18819388046424634
VPS13D,99,darkgrey,darkgrey,1,-0.47614387502565364,0.23494036217098685,0.5346549612627319,0.1535542323572623
SEC61B,85,darkgrey,darkgrey,1,0.348662904499375,0.23486621574309222,-0.3869315832428491,-0.21819710077971685
AOPEP,99,darkgrey,darkgrey,1,-0.222209854109462,0.23362069919925174,0.33608100691878856,0.28302549908445646
SPIDR,99,darkgrey,darkgrey,1,-0.5296565380663595,0.23336812032330514,0.5977822360385169,0.28708317593470484
LIMS1,98,darkgrey,darkgrey,1,0.17182692591143275,0.23283015618427985,-0.04278729822664854,0.15424953543260175
PICALM,99,darkgrey,darkgrey,1,-0.09890178125338961,0.23221630903664056,0.163627195358388,-0.3172559377448019
CNST,98,darkgrey,darkgrey,1,-0.1155022322455279,0.2321259151361999,0.07346943146642504,0.04092035240766485
CFLAR,99,darkgrey,darkgrey,1,-0.1843519540822127,0.23143221079169915,0.40564166199084145,0.2714397226194479
EIF3E,98,darkgrey,darkgrey,1,0.19327183293926214,0.23073344067390691,-0.17586424279895604,-0.059148834309144395
ECHDC2,96,darkgrey,darkgrey,1,-0.13793537284463933,0.23046590407395548,0.08527324285577985,-0.03661069115209341
AC008014-1,95,darkgrey,darkgrey,1,0.03555789077316717,0.2302441231965451,-0.011685721083530854,-0.056874866672216196
MLEC,85,darkgrey,darkgrey,1,0.01799381820884393,0.2293521122024492,0.10147090951063299,0.26728221779963657
ACOX1,82,darkgrey,darkgrey,1,-0.1652190885698733,0.22931386655681082,0.22739159760198438,0.19387726752202966
PTPRC,99,darkgrey,darkgrey,1,-0.4018055648628094,0.22794774489882436,0.5698944467812681,0.2785578360899972
GOLPH3,99,darkgrey,darkgrey,1,-0.07040743863187407,0.22785334411306118,0.1445627330986416,0.09186866249120201
PRDX6,86,darkgrey,darkgrey,1,0.36391538524014,0.22686114047568295,-0.3848713446881315,-0.19476861000805082
DCAF8,96,darkgrey,darkgrey,1,0.01754900552782303,0.22649114921340896,0.10800943025709037,0.2808786533923316
WNK1,99,darkgrey,darkgrey,1,-0.10064657899714805,0.22211500420282299,0.2119828501493804,-0.022122240815029715
GRB10,42,darkgrey,darkgrey,1,-0.0256452252277177,0.2216995279818878,0.1343164529207347,0.4517556934241989
IMPAD1,83,darkgrey,darkgrey,1,-0.15734116841868506,0.22005015221441127,0.22932624178616118,0.37934624358056923
PRKCH,99,darkgrey,darkgrey,1,-0.30552640072921855,0.21795202633756156,0.3292256059747702,-0.142156397627178
CPD,99,darkgrey,darkgrey,1,0.14667165382615246,0.21495134573321495,-0.13836902869676374,-0.2188964448217828
BRI3,92,darkgrey,darkgrey,1,0.060290200766113286,0.21248347607641657,-0.1521930593370781,-0.12806438594698194
FOXN3,99,darkgrey,darkgrey,1,-0.6430892174859464,0.21129417151573146,0.7131135656826458,0.24515148619546911
SETBP1,99,darkgrey,darkgrey,1,0.10186819597313787,0.21009348671710557,-0.13374427728557386,-0.2635009465401149
TANK,99,darkgrey,darkgrey,1,0.10974837106180202,0.20936676502460486,0.007270717478087246,-0.13162186063774525
TMED10,97,darkgrey,darkgrey,1,-0.09136564305156387,0.2088805945891971,0.05783554649025885,0.09483981650801854
L3MBTL4,87,darkgrey,darkgrey,1,-0.34385024558509536,0.2065771569220163,0.41798347706116656,0.3127259464482795
NPM1,98,darkgrey,darkgrey,1,0.060021682692737915,0.20526131649294246,-0.12125874327862272,-0.09753504510307957
FOXO3,99,darkgrey,darkgrey,1,-0.19452204466121117,0.20359572457755365,0.3698787591475896,0.19405405648809154
MAPK1,99,darkgrey,darkgrey,1,-0.1669084150830702,0.20329137405933276,0.39973792620725224,0.26195344578470925
THOC2,99,darkgrey,darkgrey,1,-0.3471868974811308,0.19899356903887336,0.34311994432693516,-0.13242960115634952
SH3D19,72,darkgrey,darkgrey,1,-0.14808548290268797,0.19852717977987394,0.04554875015564512,-0.009969023413015194
FNIP1,99,darkgrey,darkgrey,1,-0.10777357200928497,0.1983690686363959,0.10777352613432892,-0.0861972259787531
UHMK1,98,darkgrey,darkgrey,1,0.04872046548565517,0.1958637893811022,-0.13199994264523887,-0.07643968665889506
ATRX,99,darkgrey,darkgrey,1,-0.4302780985036464,0.19580951180196748,0.4716504630751017,0.14295903387305778
LBR,98,darkgrey,darkgrey,1,-0.1370393689997335,0.19578137311753155,0.12803476938236358,0.06176592708950902
ABCC6,29,darkgrey,darkgrey,1,-0.04828064889790885,0.19466387518514,0.09897195719863013,0.3433146299218151
DIAPH1,99,darkgrey,darkgrey,1,-0.3429292978471184,0.19458760101215503,0.22669045579375477,-0.05802022445059118
ANKS1A,99,darkgrey,darkgrey,1,-0.12058960923103167,0.1944595143709943,0.23619293345394024,0.10332494360310418
XPO1,99,darkgrey,darkgrey,1,-0.2361717681557661,0.19272053025370456,0.1342880571080128,-0.09694139985730318
DUSP16,99,darkgrey,darkgrey,1,-0.509031131658621,0.19210996738379837,0.6749898608774864,0.4213555898866156
DST,86,darkgrey,darkgrey,1,-0.04731549874644425,0.19119466850666475,0.24443683518191975,0.42916303796620675
PPP4R3A,99,darkgrey,darkgrey,1,-0.3174625671423258,0.18988816430594063,0.36461039662765893,0.15550450590821913
RAB6A,99,darkgrey,darkgrey,1,-0.3426422497112175,0.18979208132855857,0.35950652647128,0.11447425825907748
PPP2R5A,99,darkgrey,darkgrey,1,-0.20338847838524915,0.188989420571385,0.03160386010666707,-0.12376252120725167
PDE8A,98,darkgrey,darkgrey,1,-0.1928152649735908,0.18847445004633234,0.23633052824924208,0.10214364835902527
SLC23A2,97,darkgrey,darkgrey,1,-0.043667081381722296,0.18728712145066992,0.18920429109193412,0.21663131200540545
GPBP1L1,99,darkgrey,darkgrey,1,-0.18342799164844525,0.18061627500179747,0.2146414525173974,-0.04938664689952609
FYN,99,darkgrey,darkgrey,1,-0.6858493169568477,0.17828346729526687,0.7401035359288094,0.04709358288155548
CADM1,81,darkgrey,darkgrey,1,0.0066877639246954185,0.17814804544758642,0.04315528430669347,0.09208487271310686
KANK1,62,darkgrey,darkgrey,1,0.037327785682166895,0.17796131931131196,0.007289112759381399,0.20394540470660094
GOLGA4,99,darkgrey,darkgrey,1,-0.3980325412149033,0.17640277982973207,0.28892429842574197,-0.1362935842052788
SORBS1,81,darkgrey,darkgrey,1,0.036502229766597144,0.17612937085621472,-0.019422605466269588,0.13209770922345002
EBNA1BP2,58,darkgrey,darkgrey,1,-0.07619599836363228,0.17552272253772158,0.06194830264551608,0.09649379702980529
SDHC,90,darkgrey,darkgrey,1,-0.1961160658497577,0.17496289180890162,0.1668006118502839,0.20793430244475203
ZFAND3,99,darkgrey,darkgrey,1,-0.19344118247127248,0.17394952679871514,0.21794206591507012,-0.1870875000928204
STAU1,99,darkgrey,darkgrey,1,-0.3143986093937735,0.17096747907028492,0.2296262343827062,0.1488084039589726
NPEPPS,98,darkgrey,darkgrey,1,-0.1622402694720426,0.17004210838075728,0.2033668959292859,0.08205718255949973
PAGE4,16,darkgrey,darkgrey,1,0.20547881266432724,0.16974934658279353,-0.47047591517014403,-0.2625737025860776
ACSL1,98,darkgrey,darkgrey,1,-0.05231401902458801,0.16829606068478084,-0.009910333908618594,0.0794817531500005
UBR5,99,darkgrey,darkgrey,1,-0.3017953389913827,0.1658807876012705,0.3548985779047052,-0.234898455519988
ADAM10,99,darkgrey,darkgrey,1,-0.2632566178662808,0.16451907824225598,0.2404473071131436,-0.023367433918407843
ZKSCAN1,96,darkgrey,darkgrey,1,-0.13571021159289567,0.16419879221253347,0.15442104678676802,0.09624350732783542
THRAP3,99,darkgrey,darkgrey,1,-0.32174906702762995,0.16281916244777986,0.33217318440492843,0.19438381422982512
ERN1,99,darkgrey,darkgrey,1,-0.642637196636009,0.1612881280317424,0.6927200752229365,0.3329498977505905
ERC1,99,darkgrey,darkgrey,1,-0.40223514297677626,0.1603812339165489,0.5048976726148494,0.31868397957475314
PDE4D,99,darkgrey,darkgrey,1,-0.6730619124352962,0.1583596636699885,0.7420084571870683,0.45440669845725595
PDSS2,99,darkgrey,darkgrey,1,-0.2573205501974799,0.15606879735154897,0.4020070875862189,0.1911634886154994
IQSEC1,99,darkgrey,darkgrey,1,0.01924577314865521,0.15475595638401332,0.08987272362069046,-0.01403859866082656
ZC3H13,99,darkgrey,darkgrey,1,-0.3820876772991232,0.1543326915386271,0.4047494142179904,0.34364146644204047
FCHSD2,99,darkgrey,darkgrey,1,-0.27151550687858667,0.15429901908108515,0.4928246788563322,0.40885295269990607
H6PD,85,darkgrey,darkgrey,1,-0.12750456493545326,0.14904339060561791,0.21730034110052024,0.36792461271290616
RREB1,99,darkgrey,darkgrey,1,-0.19621444862444654,0.14246226580592214,0.21658549084262993,0.1776699578579755
GNAQ,98,darkgrey,darkgrey,1,0.20737498812351632,0.13614977830713382,0.01060161013768344,0.22986041290090628
GLUL,98,darkgrey,darkgrey,1,0.2729968501616122,0.1354084408199688,-0.5420790917914824,-0.4183387887679445
PSD3,65,darkgrey,darkgrey,1,-0.07756479954330227,0.13500858224788193,0.3216623848387462,0.5028106038453257
POR,96,darkgrey,darkgrey,1,-0.044750851950152014,0.13179999645466348,-0.08312316735999215,0.05884841806503282
PTPRK,70,darkgrey,darkgrey,1,-0.11842975448293612,0.12971042687803958,0.2903825150110902,0.4296600714218461
SETD2,99,darkgrey,darkgrey,1,-0.5527406743708482,0.12948985021149975,0.5414507954503269,0.2645036669953701
PRRC2C,99,darkgrey,darkgrey,1,-0.5835654974969711,0.1287919454350853,0.5581051741056351,0.2641060964712081
ARID5B,99,darkgrey,darkgrey,1,-0.1433054598220072,0.12551027655170932,0.11474424582221611,-0.24903385730163652
ESYT2,99,darkgrey,darkgrey,1,-0.33426700441526613,0.12145340325185802,0.18633466161008638,-0.21926717925306477
ITCH,99,darkgrey,darkgrey,1,-0.5643175235861029,0.1174479227322763,0.5901064449528127,0.31829592868814405
ATP1B1,78,darkgrey,darkgrey,1,-0.2982097445807551,0.11402155867063893,0.3057922030315211,0.44389729246186005
KIAA0232,99,darkgrey,darkgrey,1,-0.16636031943552815,0.11315974408255093,-0.06091303685592153,-0.3251099473588075
RERE,99,darkgrey,darkgrey,1,-0.39569928771953833,0.10373990594330221,0.6418737672512353,0.5753749718975187
NBEAL1,96,darkgrey,darkgrey,1,0.11899487549112765,0.10333623542207132,-0.02647910881187706,0.29581457702980085
SIPA1L1,99,darkgrey,darkgrey,1,-0.5534342348047857,0.0962180880678543,0.625705990060109,0.4263321501066018
TSHZ2,68,darkgrey,darkgrey,1,-0.28368959728501086,0.09324671411033553,0.3990187489345982,0.47774598424029174
RHOBTB3,92,darkgrey,darkgrey,1,0.11046489141817026,0.09272565182499301,-0.17053374342411656,-0.21122009957937932
SON,99,darkgrey,darkgrey,1,-0.09262337919732702,0.0912194683506249,0.3076223214822936,0.3327311721863357
BDP1,99,darkgrey,darkgrey,1,-0.45392943752612525,0.0864012276830634,0.4914227575292074,0.44921903140080965
PLCB1,99,darkgrey,darkgrey,1,-0.3709803566673719,0.08261535767645733,0.5488692459858134,0.329061811144483
HECTD4,99,darkgrey,darkgrey,1,-0.3170602812248248,0.08258420875204774,0.44410707224516927,0.22120384543710475
WASF2,99,darkgrey,darkgrey,1,-0.2867228039896994,0.07974689092082785,0.2825336630936911,0.19906710837968
ZFAND5,99,darkgrey,darkgrey,1,0.16992424982275567,0.07937217395667014,-0.367554381103361,-0.30819839519609943
RBM25,99,darkgrey,darkgrey,1,-0.46214855127457866,0.06904789174714339,0.46059749480138246,0.10232090374523495
DENND4A,99,darkgrey,darkgrey,1,-0.07205120034460433,0.06344732310674624,-0.00021348838881331866,-0.39892040954159225
AGPAT3,99,darkgrey,darkgrey,1,-0.37610119826177846,0.06301560851365093,0.5823157041894675,0.48339994669525355
QKI,99,darkgrey,darkgrey,1,-0.006971665002173908,0.06116008791555984,-0.10560076590021639,-0.35495176775581033
TAF15,99,darkgrey,darkgrey,1,-0.19363737887833393,0.05742966496937338,0.2683315541150179,0.09716921051637613
SORL1,99,darkgrey,darkgrey,1,-0.17083014812328126,0.05730032445752501,0.12292375313865375,-0.2806376086114711
SMAD3,99,darkgrey,darkgrey,1,-0.2323783598406214,0.057203265274347374,0.46120760436517294,0.3331425105590499
FHIT,98,darkgrey,darkgrey,1,-0.2525119578694054,0.05404782755187366,0.41049358155264165,0.5398249873848608
