,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEdarkgrey,kMEdimgrey,kMEgainsboro
AUH,93,dimgrey,dimgrey,2,-0.45759903838423766,0.17462538767766947,0.6771799936456327,0.3693113894970708
NBAS,93,dimgrey,dimgrey,2,-0.4004662811666536,0.044948688883145835,0.6757292504268797,0.41539697339061293
DLEU1,93,dimgrey,dimgrey,2,-0.3310648806164316,-0.09301860750580435,0.6751736764486981,0.49347947647129226
KDM4C,93,dimgrey,dimgrey,2,-0.5833523094489282,0.3797664698309372,0.6744208723032515,0.22548191302579546
FNIP1,93,dimgrey,dimgrey,2,-0.5927624121590648,0.33580016116906386,0.6722529207915295,0.30925785319317983
MKLN1,93,dimgrey,dimgrey,2,-0.3919333498758467,0.175835511118211,0.6721634635684101,0.40778224594960866
ZBTB20,93,dimgrey,dimgrey,2,-0.34733766641205693,-0.06807470411504245,0.6695172195990441,0.4593683832286591
TASOR2,93,dimgrey,dimgrey,2,-0.5235989327242719,0.27999466731707023,0.6693370219140103,0.28079876090958766
SCFD2,92,dimgrey,dimgrey,2,-0.4730058884181571,0.1600145384438531,0.6690845921935635,0.37390474087905856
RAB3GAP2,93,dimgrey,dimgrey,2,-0.36319794233019487,-0.009106993242531879,0.6679379277768939,0.5251467940429217
IL6ST,93,dimgrey,dimgrey,2,-0.5085165056100118,0.002373576794326278,0.6676933021710195,0.4508723836946139
USP25,93,dimgrey,dimgrey,2,-0.6470038069643094,0.4051073972212789,0.6657148836621452,0.15837525452525436
CUL1,93,dimgrey,dimgrey,2,-0.6600735102974594,0.3237040075608676,0.6630431826185674,0.1866892037824462
RAPGEF2,93,dimgrey,dimgrey,2,-0.4954281130389831,0.09290506442501324,0.6617458637243328,0.3708529254910989
RALGAPA2,93,dimgrey,dimgrey,2,-0.42050120220593507,0.12336700588140709,0.6616931078999608,0.3621532723488531
ANKH,93,dimgrey,dimgrey,2,-0.2540276914118362,-0.18435698050231106,0.6606341750495004,0.6042575107142597
LIMS1,93,dimgrey,dimgrey,2,-0.6269624837072958,0.4592231532391591,0.659061212634856,0.2331221374202447
ATXN1,93,dimgrey,dimgrey,2,-0.4730566729852544,0.3391005097705042,0.6579951131601476,0.13180666631461013
LRRFIP2,93,dimgrey,dimgrey,2,-0.5854201872319934,0.20178428883561633,0.6569961245826871,0.34262413078252374
FP671120-4,86,dimgrey,dimgrey,2,-0.5822511498331039,0.16562985826423515,0.6565526393129288,0.17227494926404166
USP47,93,dimgrey,dimgrey,2,-0.4880689796229757,0.2687454488405046,0.6540256811027088,0.2755140627049813
NEK7,93,dimgrey,dimgrey,2,-0.48627362243717076,0.1645097664801585,0.6538399510100847,0.26077115481592944
DMXL1,93,dimgrey,dimgrey,2,-0.4284784206878902,0.04841630425069388,0.6525402253648311,0.5348079333576019
ABLIM3,71,dimgrey,dimgrey,2,-0.3148746445113224,-0.14947228929942005,0.6519433390364694,0.607150164800087
WDPCP,93,dimgrey,dimgrey,2,-0.27406966155634627,-0.10671214532135179,0.6514819089179121,0.5692590879057056
ACBD6,93,dimgrey,dimgrey,2,-0.4762562451308867,0.12000697091418426,0.6495874480776629,0.3485149249885991
STAT1,93,dimgrey,dimgrey,2,-0.657696619259766,0.26676249218429127,0.6489828979010739,0.203616480884854
JPX,93,dimgrey,dimgrey,2,-0.43735172178521714,0.1448116685828495,0.6488792459871711,0.32390280030381174
ATRN,93,dimgrey,dimgrey,2,-0.41877148856494506,0.009500957803152526,0.6480945108292792,0.5080343802521939
TBCK,92,dimgrey,dimgrey,2,-0.37509642768631546,0.004476244765116525,0.6456365715006988,0.48391425823592293
PHKB,93,dimgrey,dimgrey,2,-0.4133820116264229,0.06703565875282436,0.6429731904254967,0.4429925252620472
MAN2A1,93,dimgrey,dimgrey,2,-0.2877193369269031,-0.04316231156818028,0.6428936100403209,0.524151015985981
HERC2,93,dimgrey,dimgrey,2,-0.32952414589233037,-0.007631248251996729,0.6414836707284318,0.4211523491683229
SP100,93,dimgrey,dimgrey,2,-0.526510077260916,0.28329586265459866,0.6413501735153929,0.12912499255471344
GTF2I,93,dimgrey,dimgrey,2,-0.43250121685954523,0.05104360474166354,0.6396821116499157,0.42872285365490137
DCAF6,93,dimgrey,dimgrey,2,-0.2778235143310449,-0.18961125442904497,0.639001180107639,0.6360695522468344
TMCC1,93,dimgrey,dimgrey,2,-0.46357156782412295,0.15756170942016273,0.6381000961089711,0.3521604604965303
LDLRAD4,93,dimgrey,dimgrey,2,-0.21486677347593017,0.0888964229844456,0.6361638607620986,0.4619888929385756
NUTM2A-AS1,90,dimgrey,dimgrey,2,-0.2386283104501619,-0.15637843900168313,0.6353327008432189,0.5483250388036316
PAK2,93,dimgrey,dimgrey,2,-0.504452220211909,0.21329722576197607,0.634265850067393,0.2802386163160003
FBXL17,93,dimgrey,dimgrey,2,-0.4351353582976667,0.15504517933300568,0.6332976543436009,0.26290345540288607
RUNX1,93,dimgrey,dimgrey,2,-0.693624971281684,0.6132712722077432,0.6332217054803417,-0.1415283393125306
SCAF8,93,dimgrey,dimgrey,2,-0.5819788670359597,0.3883277412963465,0.630874942050459,0.07666596642206894
DDX17,93,dimgrey,dimgrey,2,-0.648397791311792,0.52822413836012,0.6306285249277385,-0.026000084286323298
CCDC91,93,dimgrey,dimgrey,2,-0.26128095504862336,-0.07451435687573088,0.6293776155847484,0.4541131478993206
RPTOR,93,dimgrey,dimgrey,2,-0.5803792372746792,0.39585849346971913,0.6275129946229473,0.09132672527115725
USP24,93,dimgrey,dimgrey,2,-0.16180248249784723,-0.27480945926592054,0.6273088172589687,0.6939899105439914
WWOX,93,dimgrey,dimgrey,2,-0.5733511092000317,0.37823445952725204,0.6269167853236403,0.15818564896647436
HOOK3,93,dimgrey,dimgrey,2,-0.5966149005454705,0.3764925859806034,0.6266198463055813,0.17896687923197643
SLC25A13,92,dimgrey,dimgrey,2,-0.3965693326814772,0.0053017145998164915,0.6258730758014,0.5281729433902462
SPATS2L,92,dimgrey,dimgrey,2,-0.4105537228969402,0.04979749939401631,0.6255819364796286,0.43435073710002486
GMDS-DT,93,dimgrey,dimgrey,2,-0.31992297993215874,-0.04030164197224086,0.624082641705605,0.4715682779721219
VWA8,91,dimgrey,dimgrey,2,-0.4264180062494053,0.09862818289006274,0.6231017891274161,0.39385342737176915
SERINC5,93,dimgrey,dimgrey,2,-0.5408850769622326,0.19576373683798134,0.6229702949633334,0.3872319351037803
USP15,93,dimgrey,dimgrey,2,-0.6079181618782035,0.5740054876923449,0.6222500435561944,0.04689631712477066
CTNNA1,93,dimgrey,dimgrey,2,-0.45283807664791154,0.08356860365290653,0.620549208777803,0.38900220377187483
UBXN4,93,dimgrey,dimgrey,2,-0.50688716474136,0.15274517171518495,0.6202158266698417,0.3696606459175595
TNRC6A,93,dimgrey,dimgrey,2,-0.5204588524842678,0.2910030441555284,0.6199876791206428,0.2222373483969618
ZNF207,93,dimgrey,dimgrey,2,-0.5009115784838665,0.2678611943573571,0.6181410116215362,0.3216765176528222
PHACTR2,93,dimgrey,dimgrey,2,-0.604760895734639,0.30121653545282356,0.6174573476541156,0.07703028549459197
SCAPER,93,dimgrey,dimgrey,2,-0.46971811608551167,0.3355913598466314,0.615727432903673,0.1395590311361565
KANSL1,93,dimgrey,dimgrey,2,-0.6630928603213956,0.4803892462413906,0.6146342201345931,-0.07737530082613295
EHMT1,93,dimgrey,dimgrey,2,-0.5791145171264084,0.4847281412260631,0.6143277501609375,0.0019053560037077398
TRMT11,83,dimgrey,dimgrey,2,-0.2855597010634036,-0.08432522924355355,0.6112226624120555,0.48953434733745044
ARID1B,93,dimgrey,dimgrey,2,-0.41023206793371503,0.25559083708461644,0.6077362198510042,0.24621031402782712
CFLAR,93,dimgrey,dimgrey,2,-0.7062275039006527,0.6009896843795833,0.6063642789732592,-0.09445025026566493
CNOT1,93,dimgrey,dimgrey,2,-0.6717753448035563,0.4168556851704384,0.6062510753987055,0.0997384628201371
HDAC8,92,dimgrey,dimgrey,2,-0.3642449609125926,0.05390304710988224,0.6034766588211347,0.3865080489414857
MAN1A2,93,dimgrey,dimgrey,2,-0.33852964750424225,-0.0065810640493307905,0.6029829866780635,0.40993077103877035
LRP6,54,dimgrey,dimgrey,2,-0.43284473577095284,-0.0500820955888232,0.601435944330125,0.43984043664236455
REV3L,93,dimgrey,dimgrey,2,-0.41694762036262817,0.2281278185637136,0.6013441855070888,0.3287024310889228
UMAD1,93,dimgrey,dimgrey,2,-0.44665173569602945,0.08738531219534386,0.6005916835349039,0.2689405418574691
HDAC4,93,dimgrey,dimgrey,2,-0.5817017726136321,0.4669575830466944,0.6000173510622477,0.09561168405882624
PTPRM,93,dimgrey,dimgrey,2,-0.2664133972713767,-0.16949289456313685,0.5999298128293876,0.4457182860461918
ATM,93,dimgrey,dimgrey,2,-0.49583479689813587,0.35828360216219574,0.5994334350017279,0.06740099321738695
SETD2,93,dimgrey,dimgrey,2,-0.5505468313772346,0.3188050776367134,0.5991843676590327,0.1625830938741049
SIK2,93,dimgrey,dimgrey,2,-0.3355562234483103,0.007955074233274254,0.599142902844888,0.46706519050950024
IQGAP2,93,dimgrey,dimgrey,2,-0.3708087076628677,0.1511864253618868,0.5989095905165762,0.4116220076461365
PPP1R12B,93,dimgrey,dimgrey,2,-0.3207555219623925,-0.025377780452327785,0.5981559370225022,0.4514993650485943
ABHD2,93,dimgrey,dimgrey,2,-0.3354416933194148,0.009465357119816723,0.5980999394653888,0.3591854306365713
TTC3,93,dimgrey,dimgrey,2,-0.12318578546776278,-0.2485295252618172,0.5969132179338625,0.6195032758353071
LUC7L3,93,dimgrey,dimgrey,2,-0.6199396205446636,0.4954135509997248,0.5964972533590942,-0.003945362486365562
SRRM2,93,dimgrey,dimgrey,2,-0.463964599090396,0.2995089126608585,0.5954776102522074,0.19746780444522022
STT3B,93,dimgrey,dimgrey,2,-0.30497434854070976,-0.07782839359153389,0.5952977914176169,0.5780564690451674
ZFAND3,93,dimgrey,dimgrey,2,-0.6902058796572658,0.6705906338788481,0.5951958045336435,-0.13526044035385743
WWC2,89,dimgrey,dimgrey,2,-0.27689441346212373,-0.11773776817081184,0.5933158756014963,0.5202893179833683
PARD3B,72,dimgrey,dimgrey,2,-0.411502762747065,0.00043177643376301653,0.5924245377844912,0.3326009493872663
KAT6A,93,dimgrey,dimgrey,2,-0.6481672070955135,0.5810672785373932,0.5921448458340673,0.0020130547577563674
GALNT2,93,dimgrey,dimgrey,2,-0.3008535548792243,0.024136725565138784,0.5898001031076009,0.5349809009267391
SON,93,dimgrey,dimgrey,2,-0.609103826648016,0.41003774345189714,0.5888030952415142,0.04400464382028359
MGMT,93,dimgrey,dimgrey,2,-0.2586919073535172,-0.08480734728143727,0.5878404758880821,0.4978604430841061
VPS41,92,dimgrey,dimgrey,2,-0.3579677890610192,0.00948952583477821,0.5874169930672054,0.48043162630910996
IBTK,93,dimgrey,dimgrey,2,-0.30448500935129014,-0.10786961673178598,0.586241564876442,0.5216734773408661
CD164,93,dimgrey,dimgrey,2,-0.2712686358958868,-0.20757608572313302,0.5856244845054899,0.5331374912885337
PPP3CA,93,dimgrey,dimgrey,2,-0.42342730942286166,0.2339600126963278,0.5852387518883619,0.18627697088685674
ITIH3,64,dimgrey,dimgrey,2,-0.3301705128835143,-0.050616463115485184,0.5850288411249221,0.49415457930485585
TM9SF3,92,dimgrey,dimgrey,2,-0.37430860226542906,0.07582300123230752,0.5833971601358139,0.3910630662879741
SENP6,93,dimgrey,dimgrey,2,-0.6780842769054412,0.5435517688164759,0.5833903698530128,-0.04877818225020801
ZFHX3,93,dimgrey,dimgrey,2,-0.3287757479704608,0.10266567754667437,0.5827494908946965,0.4199695154717007
PRKCA,93,dimgrey,dimgrey,2,-0.5383374391972124,0.37754944904203713,0.5819902626843104,0.030413601389856514
PSMA1,93,dimgrey,dimgrey,2,-0.3290409085048243,0.05936141854955382,0.5819343481777158,0.42645676220122036
COG5,93,dimgrey,dimgrey,2,-0.36937310917980243,0.09280484615001443,0.5792658196364403,0.3062737558856849
OSBPL9,93,dimgrey,dimgrey,2,-0.25216841091391545,-0.05926830156447224,0.576445376821501,0.5234559839882147
RESF1,93,dimgrey,dimgrey,2,-0.6620157791212682,0.4484894640335758,0.5763787240732321,-0.08756894736079757
SBF2,93,dimgrey,dimgrey,2,-0.5176949272763555,0.4313461270483447,0.5760386699319784,0.18476717187014333
ATF6,93,dimgrey,dimgrey,2,-0.2606241608427712,-0.0007780501236032541,0.575623606788689,0.5689044262205709
RBM26,93,dimgrey,dimgrey,2,-0.29226409180063073,0.059735886147172575,0.575309911882504,0.3927126991752465
TSHZ2,59,dimgrey,dimgrey,2,-0.38192807509861393,-0.05041343532075238,0.5749754297777188,0.37749161521555097
FOXJ3,92,dimgrey,dimgrey,2,-0.36569612069278257,0.0909608109121606,0.5732409961205748,0.4456543128899548
PCSK6,64,dimgrey,dimgrey,2,-0.26683179433511434,-0.18127216210745856,0.5730098142288653,0.55972009358654
ALCAM,92,dimgrey,dimgrey,2,-0.2648021026082981,-0.07702580534203914,0.5728424339463052,0.5891079923142878
XRCC5,93,dimgrey,dimgrey,2,-0.24531645057170665,-0.11520734383780085,0.5727673388539549,0.4019838276458251
PTPRF,48,dimgrey,dimgrey,2,-0.22325360230330488,-0.29462759866258215,0.5726764887541378,0.6243223892458255
SEPTIN2,93,dimgrey,dimgrey,2,-0.3385767513813467,-0.0053544400326381615,0.5725524351627227,0.432275287072787
AHR,92,dimgrey,dimgrey,2,-0.43314307746194963,0.11241101143192381,0.5716083500849504,0.37427908838839863
CDK13,93,dimgrey,dimgrey,2,-0.6258274708469288,0.5015141603558219,0.5714195913469011,-0.04473470414858967
CTSB,93,dimgrey,dimgrey,2,-0.36648805672237683,0.12178032970308136,0.571398932463199,0.4358319724359662
FAM49B,93,dimgrey,dimgrey,2,-0.7366670838890282,0.6337654216010528,0.570717969506347,-0.12734367890273102
USP34,93,dimgrey,dimgrey,2,-0.680090636055589,0.5577329943123183,0.5698337483063032,-0.06537597412435875
SMARCA2,93,dimgrey,dimgrey,2,-0.22555672377802002,-0.03020730635419745,0.5697982886789394,0.41210595304732833
SF1,93,dimgrey,dimgrey,2,-0.14596636135204308,-0.19195309660908558,0.5684355782211793,0.5536847154747345
ATG10,91,dimgrey,dimgrey,2,-0.32414439648294335,-0.018756575441378626,0.568137193736071,0.4246748495126896
MLLT10,93,dimgrey,dimgrey,2,-0.4153839632621205,0.15061598306538249,0.5663056694039039,0.27129394520951255
UBR5,93,dimgrey,dimgrey,2,-0.6474052177280181,0.5806494490422691,0.5659367278993765,-0.012907399748556916
AOPEP,92,dimgrey,dimgrey,2,-0.4681997893378976,0.17095440901831271,0.5656034591235245,0.19707093032531495
FTO,93,dimgrey,dimgrey,2,-0.34546744549872077,0.08128957481274783,0.5654748685913702,0.31105089106051204
CNOT2,92,dimgrey,dimgrey,2,-0.36688807807384655,0.09211839002337338,0.5646559810354304,0.3522241787878298
XRN1,93,dimgrey,dimgrey,2,-0.5561007327613986,0.38343609727020406,0.5644700246541446,0.08913541065429734
HSD17B4,90,dimgrey,dimgrey,2,-0.3545467562899536,-0.00660286845470869,0.563547362731275,0.5406718610513326
ARID2,93,dimgrey,dimgrey,2,-0.5755042409588011,0.4922028370135089,0.5615565219744041,0.028524767393710352
DENND1B,93,dimgrey,dimgrey,2,-0.392180407609507,0.11440483999423447,0.5601285567065816,0.19316451587994513
CNOT4,93,dimgrey,dimgrey,2,-0.44489319679091743,0.25316832024218033,0.5597442855660024,0.2555041038518266
HP1BP3,93,dimgrey,dimgrey,2,-0.5354379766524782,0.33389820065855896,0.5587380106964333,0.12250911765005609
FNDC3A,93,dimgrey,dimgrey,2,-0.4588257757025036,0.32274369585067253,0.5579672601337056,0.2778929198023171
NIPBL,93,dimgrey,dimgrey,2,-0.5605251740885209,0.49211495569983416,0.5577681359649863,0.047872330683747466
KIAA1109,93,dimgrey,dimgrey,2,-0.6553194202396277,0.4598964120520688,0.5575633347936123,0.03819884493742057
NRDC,93,dimgrey,dimgrey,2,-0.4460022920024801,0.14641557654885223,0.5567836855866176,0.35185342344843856
GOLGA4,93,dimgrey,dimgrey,2,-0.6275239105611974,0.41758141913078894,0.5543665791435046,0.05342774301129315
ASXL2,93,dimgrey,dimgrey,2,-0.5669703426777191,0.38270342594088647,0.5530620426663507,0.07924971259472442
TLK1,93,dimgrey,dimgrey,2,-0.2718273931398686,-0.03888000302059959,0.5527065102481363,0.4511628928911239
SNTB1,92,dimgrey,dimgrey,2,-0.48787553212245915,0.13383746653680148,0.5523113562078334,0.28629222430718193
DLG1,93,dimgrey,dimgrey,2,-0.39185106514235923,0.18660283677885112,0.552030267301038,0.17540606434773914
RBM47,93,dimgrey,dimgrey,2,-0.6824027661709152,0.6159563108153546,0.5519146817475674,0.03574795034777611
HDLBP,93,dimgrey,dimgrey,2,-0.6008810466321739,0.17537005597955485,0.5501865269164502,0.17318470601565344
