"gene","log2FC","pvalue","padj"
"EIF5",0.956394115740356,6.86857558495374e-07,0.000921075985942297
"TBCA",0.560513516953308,7.53870070651576e-07,0.00101093976474376
"COX4I1",-0.282357975592166,8.40655515901815e-07,0.00112731904682433
"PAPOLA",0.927923524394592,9.18587384123e-07,0.00123182568210894
"FUS",0.330860140029473,9.65373483269275e-07,0.0012945658410641
"PAGE4",10.1393097303886,9.98004871026662e-07,0.00133832453204675
"HSPD1",0.688734456194333,1.03902964673837e-06,0.00139333875627616
"ABCB11",2.84082366945397,1.06146407211239e-06,0.00142342332070272
"EPC1",0.504770930540793,1.10512240390499e-06,0.0014819691436366
"ZBTB16",-0.431511698671818,1.10551068667915e-06,0.00148248983083674
"COP1",0.48185637964665,1.10671341836547e-06,0.0014841026940281
"AGFG1",1.00519745065805,1.12266644004389e-06,0.00150549569609885
"CLDN1",3.65596266861167,1.12754933698079e-06,0.00151204366089124
"ZNF292",0.907631338737454,1.12907177424876e-06,0.00151408524926759
"SIPA1L1",0.566072079125008,1.14488405754043e-06,0.00153528952116172
"HSPB1",0.673985384902418,1.23164308789854e-06,0.00165163338087194
"SAMHD1",-0.298493042519433,1.26669439577467e-06,0.00169863718473383
"NPM1",0.601466466989452,1.27535957805194e-06,0.00171025719416765
"SLCO1B1",1.36014743121895,1.45417218112173e-06,0.00195004489488425
"HNRNPH1",0.355650176237623,1.4728382127419e-06,0.00197507604328688
"DLG1",0.808808538784804,1.49862854529706e-06,0.00200966087924336
"PON2",2.01756049994778,1.54143326264543e-06,0.00206706200520752
"CALD1",1.51422404566832,1.54656909141961e-06,0.0020739491515937
"SMC5",0.794747148443065,1.58990665465749e-06,0.00213206482389569
"EIF3H",0.684341159457938,1.59474548174493e-06,0.00213855369101995
"DSP",3.36364497830334,1.84983460914608e-06,0.0024806282108649
"PDIA3",-0.284797817110401,1.88117722243586e-06,0.00252265865528648
"CCDC50",1.86124337889709,1.88537713717432e-06,0.00252829074095076
"SGMS1",0.969284343074761,1.92894829379396e-06,0.0025867196619777
"RICTOR",0.682535193844074,1.99873054718055e-06,0.00268029766376912
"SEPHS2",1.34085921615505,2.01579284789237e-06,0.00270317820902366
"EEF1G",-0.496429602264383,2.06102262881477e-06,0.00276383134524061
"SFPQ",0.288792205248601,2.20819537747295e-06,0.00296119000119122
"MPC2",0.909883547245937,2.22964200697461e-06,0.00298994993135295
"SARAF",0.296080625500301,2.25812694310617e-06,0.00302814823070538
