"gene","log2FC","pvalue","padj"
"PTPRF",1.41950434612523,2.93081168679525e-06,0.00393021847199243
"BRI3",1.01024457435739,3.07658541575763e-06,0.00412570104253098
"OTULIN",-0.719672245978701,3.12752474442487e-06,0.00419401068227375
"LEAP2",0.81959258993432,3.13901154917728e-06,0.00420941448744674
"ADK",-0.745007993466352,3.16240751488038e-06,0.00424078847745459
"FOXO3",-0.470163159762468,3.40436173543024e-06,0.00456524908721195
"LARP1",0.641113759786953,3.41709830883619e-06,0.00458232883214933
"AGPAT3",-0.358305973640219,3.55428176360862e-06,0.00476629184499915
"CAPZB",-0.287414700265266,3.60833315328806e-06,0.00483877475855929
"FBXW7",-0.355440741742719,3.64123604572973e-06,0.00488289753732357
"CFHR1",1.15030327740123,4.05578149890974e-06,0.00543880299003796
"FRYL",-0.330477650729954,4.09003946121537e-06,0.00548474291748982
"TRA2A",0.270653866440726,4.1082805975129e-06,0.0055092042812648
"KANSL1",-0.307224113040331,4.31771422060394e-06,0.00579005476982988
"RPS11",0.746971752484508,4.32178653027653e-06,0.00579551573710083
"PICALM",-0.470236818645024,4.4736968996974e-06,0.00599922754249421
"ATP2A2",0.39504130247077,4.64347668101514e-06,0.00622690222924131
"BAZ2B",-0.438093724865439,4.68661577570022e-06,0.006284751755214
"SMYD3",-0.34613984172755,4.74174070992729e-06,0.0063586742920125
"UMAD1",-0.666560893803628,4.76254386387922e-06,0.00638657132146203
"ACBD6",-0.785858437217965,4.78600917967353e-06,0.00641803830994221
"ILRUN",0.430181818134322,4.82540600716436e-06,0.00647086945560741
"PAPOLA",-0.616693645451689,5.15188656597232e-06,0.00690867988496888
"INTS6",-0.377957864538707,5.53636009668029e-06,0.00742425888964826
"NUFIP2",0.452559749669506,5.69869825035472e-06,0.00764195435372568
"TSHZ2",1.5447890281784,5.81365555531708e-06,0.00779611209968021
"GPAM",1.14390044860622,5.84466346888549e-06,0.00783769371177544
"VPS13B",-0.288358109030401,5.9562910123016e-06,0.00798738624749644
"GPHN",-0.983929206700788,6.12081839356198e-06,0.00820801746576662
"ARHGAP15",-0.285502426845925,6.52076712155806e-06,0.00874434871000936
"ZNF609",0.314932379235949,6.54945652284121e-06,0.00878282119713006
"LRPPRC",-0.439632381146543,6.91986277396069e-06,0.00927953597988129
"TOP2B",-0.34401809723595,7.03224569849724e-06,0.0094302414816848
"DDX39B",-0.454654252069631,7.09364423888603e-06,0.00951257692434617
"TRIP12",-0.390755204086209,7.22072214409586e-06,0.00968298839523256
"RPL27A",0.450028126103252,7.33259335630557e-06,0.00983300769080577
"LMBR1",-0.383694615885819,7.58500465542709e-06,0.0101714912429277
"RAC1",0.698033086965316,7.77473158286145e-06,0.0104259150526172
"COPA",0.574269296134966,7.81661537328055e-06,0.0104820812155692
"SNTB1",0.285057002370728,7.85510805960306e-06,0.0105336999079277
"FAM120A",-0.374902579826072,7.89736425286385e-06,0.0105903654630904
"FBXL17",-0.685376632329376,8.15178514688913e-06,0.0109315438819783
"SPPL3",-0.542717125780896,8.46149738848985e-06,0.0113468679979649
"FAM120B",-0.354351399326896,8.55445397564744e-06,0.0114715227813432
"FBXW11",-0.34896262681122,8.64803763717521e-06,0.011597018471452
"OAZ1",0.571892497273476,8.79954068299266e-06,0.0118001840558932
"NFIB",0.907750945987291,9.03581535858418e-06,0.0121170283958614
"HMBOX1",-0.411108920566734,9.03838046413163e-06,0.0121204682024005
"MAN2A1",-0.49823374975419,9.37265735660818e-06,0.0125687335152116
"RNGTT",-0.607331825316666,9.41042170808322e-06,0.0126193755105396
"RPL10A",0.464374393383137,9.66024853382189e-06,0.0129543932838552
"HPN",1.11675817298155,1.00218764611156e-05,0.013439336334356
"UBE2D2",0.635768525043336,1.05205622010145e-05,0.0141080739115605
"KIAA0319L",-0.256479409960698,1.05477487127706e-05,0.0141445310238254
"CFL1",0.546391010742458,1.07254904369404e-05,0.014382882675937
"SLCO1B1",1.28997589796284,1.09579185773982e-05,0.014694568812291
"PPP3R1",-0.661844426782737,1.10841784424092e-05,0.0148638832912708
"CDKAL1",-0.560999956005084,1.15352440154171e-05,0.0154687622246743
"LSM14A",-0.27978991847807,1.18857696220825e-05,0.0159388170632126
"TM4SF4",0.684938135930907,1.19354564109109e-05,0.0160054470470316
"KDM6A",-0.511841234022909,1.19908202294471e-05,0.0160796899276885
"NR5A2",1.66647803453959,1.22044584989933e-05,0.01636617884715
"MAPK1",-0.462945692780812,1.25544951813989e-05,0.016835578038256
"MBP",-0.413647214249262,1.26209652993431e-05,0.0169247144664191
"HMGCS2",0.70243237039896,1.26690788300167e-05,0.0169892347110524
"SH3D19",1.68814227994775,1.31074420994969e-05,0.0175770798554253
"RBMS1",-0.335984361172511,1.49342492989768e-05,0.0200268283099279
"PON1",1.52588023178786,1.50145374017565e-05,0.0201344946557554
"WAC",-0.323502459409768,1.56818540805488e-05,0.0210293663220159
"USP47",-0.606120537233183,1.59122703545876e-05,0.021338354545502
"RASA1",-0.401927564801004,1.60670301580455e-05,0.021545887441939
"SNX13",-1.18697202157463,1.66092878217165e-05,0.0222730549689218
"XPO1",0.28964995593693,1.71785967549602e-05,0.0230364982484017
"CASK",-0.553696325787728,1.74847505754486e-05,0.0234470505216766
"SERP1",0.311515643569871,1.79644016708125e-05,0.0240902626405596
"NFKBIA",0.786601474312658,1.81780740749107e-05,0.0243767973344552
"GIGYF2",-0.254425034960531,1.88887721204704e-05,0.0253298434135508
"CAMK2D",-0.521580798470327,1.92343387659082e-05,0.0257932482850828
"ARHGAP26",-0.376323001419435,1.94007136485987e-05,0.0260163570027708
"PPP1CB",-0.480145883434627,1.98551195291785e-05,0.0266257152886284
"PDIA4",0.695828255797591,1.98935615737183e-05,0.0266772660703562
"XRCC5",-0.588808523563054,1.99296781861785e-05,0.0267256984476654
"ADI1",0.955161835825907,2.01324998837737e-05,0.0269976823441406
"CCDC91",-0.61599888306105,2.14448406298114e-05,0.0287575312845771
"LARP4B",-0.314211134530789,2.17146674550998e-05,0.0291193690572889
"RICTOR",-0.571899468921217,2.20323503213419e-05,0.0295453817809195
"UBE2H",0.527169886467699,2.21132156117595e-05,0.0296538221353695
"MAP2K5",-0.865784244773455,2.35234762516288e-05,0.0315449816534342
"MYCBP2",-0.597953911626787,2.36167948949471e-05,0.0316701219541241
"DYM",-0.671223277966527,2.36946713699032e-05,0.0317745543070402
"THADA",-0.343838845743161,2.37811699514872e-05,0.0318905489049444
"TTC3",-0.732488554499191,2.49450743135843e-05,0.0334513446545166
"KDM5A",-0.292035753434264,2.69170194746128e-05,0.0360957231154558
"DICER1",-0.631449837740377,2.84317290845488e-05,0.0381269487023799
"MKLN1",-0.537743731278139,2.86351688794236e-05,0.038399761467307
"NFAT5",0.564234771449694,3.21106331654744e-05,0.0430603590749012
"MYO1B",0.614084687081647,3.2153419409814e-05,0.0431177354285606
"PCK1",0.300205332308563,3.24314940457493e-05,0.0434906335153499
"ACSL1",0.365596964643976,3.50143806825582e-05,0.0469542844953105
"MBNL3",0.302280522599101,3.65319946043374e-05,0.0489894047644164
"WDR70",-0.80055513094241,4.00655599302847e-05,0.0537279158665118
"ANKS1A",-0.402309796401184,4.00774134126187e-05,0.0537438113863217
"HLF",1.48337734648524,4.01146375753716e-05,0.0537937289885733
"PCNX1",-0.35487086247957,4.05386087399165e-05,0.054362274320228
"TGFBR2",-0.304980875071466,4.06304598361106e-05,0.0544854466402243
"BIRC6",-0.289584297467831,4.08060133549834e-05,0.0547208639090328
"PARP14",-0.260844529549988,4.17264060639682e-05,0.0559551105317813
