"gene","log2FC","pvalue","padj"
"ITFG1",0.25133833659833,0.0843584734000991,1
"LRRFIP2",0.498555257365896,0.0852405304781947,1
"TNS3",-0.373943050539273,0.0953830318076195,1
"PCM1",0.343394011965545,0.110108398990091,1
"RB1CC1",0.401577904002856,0.115207378872015,1
"LMAN1",0.252749116597888,0.11805815730918,1
"EPS8",-0.596820871906939,0.120213874069832,1
"PSMA1",0.29075407066612,0.127692629608705,1
"ABCA1",-0.25589319627284,0.149696449041413,1
"NID1",0.976683894887795,0.162790136902929,1
"KCTD3",1.13960048945424,0.168805328746341,1
"ALDH2",0.899741063787469,0.169466864277608,1
"ALCAM",0.523019728002145,0.175530073462642,1
"SDHC",-0.323701077427269,0.176452859220412,1
"SLC66A2",0.797625041446524,0.180487521435943,1
"HIBADH",0.533626659367866,0.184088699628449,1
"ARHGAP5",0.416509541193368,0.19241483522517,1
"APLP2",0.314038614239277,0.206487375630617,1
"NFIA",0.367014796015248,0.217767526855574,1
"EVI5",-0.310638676390805,0.225894957722365,1
"WWC2",-1.03962336240936,0.240963456755194,1
"STK3",-0.482619553200379,0.244564822832396,1
"MBD5",0.295928083209638,0.247771183191242,1
"FGGY",-0.466763495778357,0.270904293825508,1
"MTR",0.290815337457211,0.271705314122902,1
"CHPT1",0.321813412073041,0.274100185733508,1
"GRB10",-0.834844491231845,0.286733898588176,1
"TBCK",0.261733051238826,0.302604417600891,1
"FNDC3B",0.260808934969289,0.309080044261242,1
"SCD",0.80638868920486,0.31473300228591,1
"LRPPRC",0.462551429607038,0.320158190685068,1
"KAT6A",0.305691977237156,0.336842731436388,1
"ACO1",0.801445744283785,0.339859032578968,1
"CERS2",0.630604712757181,0.339961111950264,1
"RSRC1",0.350122074846485,0.34742097661211,1
"MAP2K5",0.312290834555792,0.360139564095345,1
"AFDN",-0.275561301579201,0.362974689162961,1
"EPB41L5",-0.416590624584005,0.366635887243257,1
"IMPAD1",-0.51265635013553,0.373786805519232,1
"MAPK8",0.277765520248181,0.399183402769522,1
"PROS1",0.903101075899397,0.400454442446554,1
"RBPMS",-0.686846418698743,0.410481384198597,1
"TTC17",0.259562995251464,0.416625006423102,1
"CCDC50",0.397877277141769,0.444816072664108,1
"TJP1",0.261273892105487,0.492023643997505,1
"RBFOX2",0.4262569340085,0.4946388620737,1
"TEAD1",0.411632061369691,0.528892014195145,1
"CTH",-0.277447009063174,0.532764739359905,1
"RNF130",0.306005230666769,0.560498254862364,1
"TRMT11",0.330741439308117,0.565639560784939,1
"SH3D19",0.45515609921413,0.592386738954686,1
"ACSL1",0.424419311030763,0.593060738781648,1
"NFIB",0.416494621713669,0.639055938614398,1
"PCSK6",-0.351906184939716,0.645338069501621,1
"SCFD2",0.269486203325839,0.682005502423293,1
"LINC01473",0.393501028611997,0.696410740014365,1
"CDC42BPA",-0.68085206680299,0.708189539372078,1
"AIG1",0.272825674380803,0.712342799431445,1
"PDE4DIP",0.408181847215053,0.90333677047007,1
"PDLIM5",0.258168341905111,0.94308221085972,1
"LRP1",0.436609501943535,0.974175061592969,1
