,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEdarkgrey,kMEdimgrey,kMEgainsboro
GPCPD1,37,darkgrey,darkgrey,1,-0.7279578474360902,0.7774579071588663,0.5422293465081419,-0.38651109602177736
APOA1,37,darkgrey,darkgrey,1,-0.5032570865675097,0.7758804498948999,0.6088875255579035,-0.46741966661665246
STIM1,37,darkgrey,darkgrey,1,-0.6643671378700555,0.7714343303929171,0.5127610938259464,-0.40399193806777783
UBR2,37,darkgrey,darkgrey,1,-0.6838106047147218,0.7686156378874986,0.5859808823366216,-0.46983840139804334
TAOK1,37,darkgrey,darkgrey,1,-0.7347340335576424,0.7660028119388601,0.6030108724391252,-0.45291616980524724
PLCG2,36,darkgrey,darkgrey,1,-0.669996815031451,0.7606112213585251,0.3698018258390623,-0.17244967398534305
R3HDM2,37,darkgrey,darkgrey,1,-0.7484251190123209,0.7595788643068181,0.5322491849709309,-0.3917454252085102
ATF7IP,37,darkgrey,darkgrey,1,-0.8271733126349144,0.7563999131908815,0.6363684220913433,-0.5129394886680996
MED13,37,darkgrey,darkgrey,1,-0.7042175091192655,0.7541750372280936,0.6686384916404272,-0.5514127473525496
PTPRJ,37,darkgrey,darkgrey,1,-0.611474434882959,0.7537494358364628,0.14079812650244364,0.08738372068926532
ROCK1,37,darkgrey,darkgrey,1,-0.6466299192987309,0.7530567766296851,0.6806372393574978,-0.5251895883220957
AC016831-7,37,darkgrey,darkgrey,1,-0.6580350083485649,0.7528451002286722,0.6550917674041886,-0.5542016916032201
MALAT1,37,darkgrey,darkgrey,1,-0.9337979944949691,0.7522090791999455,0.48279861583982947,-0.41495174346335645
KIF1B,37,darkgrey,darkgrey,1,-0.6355348506095927,0.751711698268195,0.42849862945202205,-0.2272435878809596
CCDC91,37,darkgrey,darkgrey,1,-0.7193822618323522,0.7509274413637655,0.6085253904368095,-0.4575332428695512
RAB7A,37,darkgrey,darkgrey,1,-0.7213727133870821,0.7479569700402735,0.4444867838418429,-0.27569117400416976
SAMHD1,37,darkgrey,darkgrey,1,-0.7770929491186431,0.7454331270249029,0.39358277577240797,-0.23821141977749127
WNK1,37,darkgrey,darkgrey,1,-0.7116050866796788,0.7398643121257042,0.6760390652246597,-0.5313009044942357
LSM14A,37,darkgrey,darkgrey,1,-0.7086347850240831,0.739016987061037,0.5283017937753658,-0.3564281620064574
SIPA1L1,37,darkgrey,darkgrey,1,-0.667682130534754,0.7351797815895815,0.4458702277387073,-0.24147644485087918
PPP4R3A,37,darkgrey,darkgrey,1,-0.5449212030117966,0.733682803842853,0.4569051642373663,-0.2919890727719633
ATM,37,darkgrey,darkgrey,1,-0.5144413625545058,0.7322867562184983,0.5164441237753487,-0.3612455502162299
POGZ,37,darkgrey,darkgrey,1,-0.6472217648762528,0.7278079017269453,0.6496915251517168,-0.5151646870428324
PITPNC1,37,darkgrey,darkgrey,1,-0.6077750328418363,0.72700649493582,0.23742019300201447,-0.024327336895442992
ARIH1,37,darkgrey,darkgrey,1,-0.7455511824632551,0.7214370424408897,0.4531972440276007,-0.35786907356193515
EPB41,37,darkgrey,darkgrey,1,-0.697193686583322,0.713000849296639,0.41435995188506103,-0.3049466960528123
AKAP9,37,darkgrey,darkgrey,1,-0.5919974731298479,0.7094513218143105,0.5611524644400048,-0.47764521396630455
ACAP2,37,darkgrey,darkgrey,1,-0.7770800850134012,0.7092260355927347,0.5471623525209294,-0.42295308548979343
ANKRD44,37,darkgrey,darkgrey,1,-0.7291197615528294,0.7086726919680897,0.4832095288389115,-0.35766920722428314
MAPK14,37,darkgrey,darkgrey,1,-0.5823493606233565,0.7060104053314263,0.5662473035559938,-0.4210014996192175
RNF149,37,darkgrey,darkgrey,1,-0.6131361685199448,0.7055098996243567,0.09759428066747962,0.11500181498004727
SPATA13,37,darkgrey,darkgrey,1,-0.6439291114638165,0.7023635657534197,0.5677068361374034,-0.4324725241670723
UBE2H,37,darkgrey,darkgrey,1,-0.5597062608322652,0.6936087276940077,0.615591509356194,-0.4742500839435185
HNRNPC,37,darkgrey,darkgrey,1,-0.6324223851693236,0.6926258596122276,0.5789901251666638,-0.478821643054853
ASXL2,37,darkgrey,darkgrey,1,-0.6946396468814339,0.6894838629366454,0.6403935829752213,-0.5364382404365362
KDM5A,37,darkgrey,darkgrey,1,-0.527398371801047,0.6859462220716874,0.6204029179947746,-0.4618283073080747
INSR,37,darkgrey,darkgrey,1,-0.41027931559073416,0.6820680762117607,0.336299516892544,-0.10345846458721404
PRRC2B,37,darkgrey,darkgrey,1,-0.7569769092191487,0.6775488299683528,0.6079132521135079,-0.5181808337257837
NPEPPS,37,darkgrey,darkgrey,1,-0.7112058514170199,0.6759487879834144,0.5062211427349586,-0.4418168396030335
GPC6,36,darkgrey,darkgrey,1,-0.6042277130194665,0.670994279473904,0.5217528477632889,-0.39009379030284436
PARP8,37,darkgrey,darkgrey,1,-0.5534087820918766,0.6689250809793489,0.036902407109778115,0.18082557195892734
GBF1,37,darkgrey,darkgrey,1,-0.46999739189278467,0.6626671191756587,0.5663541747362756,-0.44816872764303856
SETBP1,37,darkgrey,darkgrey,1,-0.5997226543191407,0.6599546693402247,0.6255419349624942,-0.5063766657561357
TANK,37,darkgrey,darkgrey,1,-0.6986995370416107,0.6555453487753213,0.40880827431642824,-0.28467238821017077
SYNE2,37,darkgrey,darkgrey,1,-0.791220358444821,0.6446727487640257,0.5388697796882644,-0.4555933250654802
RNF19A,37,darkgrey,darkgrey,1,-0.5535041208038953,0.6384108954496134,0.35338823389507334,-0.17923033099466246
RBM47,36,darkgrey,darkgrey,1,-0.5245751350150532,0.6339423579870348,0.4116577914035273,-0.2778870326275592
PTPRC,34,darkgrey,darkgrey,1,-0.5006650413369248,0.6283040663597851,0.15139259571818361,0.0517396674142988
LYST,37,darkgrey,darkgrey,1,-0.39071149312819914,0.6247427585574253,0.36692066159594655,-0.1889357257919751
CCND3,37,darkgrey,darkgrey,1,-0.5431881344090468,0.6213546727250313,-0.07158222147723839,0.24962627123593162
FAM49B,37,darkgrey,darkgrey,1,-0.5617128149749779,0.6207244549646096,0.05914895183548425,0.13856784763820737
SPPL3,37,darkgrey,darkgrey,1,-0.5263871942358804,0.6202207527410998,0.5797154726590554,-0.4817458891613741
ARHGAP35,37,darkgrey,darkgrey,1,-0.5822520668622803,0.6165361262779521,0.5972465886941608,-0.4982216993623266
RAB1A,37,darkgrey,darkgrey,1,-0.48665839706325953,0.6127070630495403,0.24914931996350165,-0.13534634576689147
RPS6KA3,37,darkgrey,darkgrey,1,-0.6986476302444845,0.6119585083536977,0.42647492502136763,-0.35994115009224054
ZNF292,37,darkgrey,darkgrey,1,-0.5653216571546976,0.6099702578372431,0.6494336854510304,-0.5725685967028002
STAG2,37,darkgrey,darkgrey,1,-0.6397724725822561,0.6067123888595517,0.5707546038870089,-0.5047458292999032
WDR26,37,darkgrey,darkgrey,1,-0.4030296597004198,0.6016072043216839,0.47584890705318755,-0.35599361904936355
