"gene","log2FC","pvalue","padj"
"FYN",-0.503328643182469,1.1006093297779e-05,0.402834020792011
"RPL39",-0.941879583705326,1.16441513412721e-05,0.426187583241901
"FOS",0.329010644468269,1.19411120662888e-05,0.437056642738238
"TLK2",-1.34680674328584,1.19727696793962e-05,0.438215343035579
"SFMBT2",-0.664896953346795,1.26553474750315e-05,0.463198372933627
"RAB8B",-1.04133198119161,1.27988294984344e-05,0.468449958472196
"PTPRC",-0.524637726609317,1.3135574383079e-05,0.480775157995073
"ESYT2",-0.356593358893437,1.33049220960148e-05,0.486973453636237
"NACA",-0.415606865090517,1.39312609779187e-05,0.509898083052802
"AFF1",-0.570037283980364,1.40033000634707e-05,0.512534785623091
"EEF1A1",-0.358178067155352,1.40036819645383e-05,0.512548763584066
"TCF4",2.67629717234763,1.42186289736038e-05,0.520416039062873
"ATP2B4",-0.399621503544241,1.47470076247373e-05,0.539755226073009
"TLE5",-1.05896477624563,1.49882298490727e-05,0.548584200705909
"RPS15A",-0.536719880266046,1.50307758113955e-05,0.550141425472885
"DOCK9",3.87740455796591,1.52399258893471e-05,0.557796527475995
"SSH2",-0.326559394352008,1.53715692320992e-05,0.562614805464063
"RPS8",1.13737974513386,1.5746230229857e-05,0.576327772642995
"COX7B",-1.8475474456907,1.64461854016464e-05,0.601946831885661
"ZBTB46",-1.20880318723235,1.65118261804174e-05,0.604349350029458
"MAPK1",-0.563843521922415,1.68770404696819e-05,0.617716558230826
"SPARC",0.359483524305081,1.7126669153674e-05,0.626853217693622
"IQGAP1",0.540504539593267,1.73771098031186e-05,0.636019595903945
"SPEN",-1.28056661691307,1.73976959230429e-05,0.636773068479292
"TCF12",-0.372516093320705,1.74807508470543e-05,0.639812961753036
"PLPP3",-1.3495354642949,1.80524932603386e-05,0.660739305821653
"VIM",2.3175629752687,1.82910570264736e-05,0.66947097822596
"FAM13B",-1.05854348663367,1.9091412403345e-05,0.69876478537483
"COL18A1",1.29544814570631,1.92705432273161e-05,0.705321152662997
"ANXA1",-0.585962248193641,2.03412622370368e-05,0.744510539137784
"RAPGEF5",-0.563246322200451,2.06497988643664e-05,0.755803288234673
"SSBP3",-0.57350216347361,2.0877414588645e-05,0.764134251358997
"SH3BP5",-0.275923670399065,2.09365998488347e-05,0.766300491067198
"APOC1",3.07779918383101,2.11684286710373e-05,0.774785657788636
"CNOT6L",-0.675499625275674,2.12880099745946e-05,0.779162453080138
"HSPG2",0.359175938924542,2.13651990497406e-05,0.781987650419556
"AFF4",-0.666596685736871,2.15535970457081e-05,0.788883205469961
"FCHO2",-1.09282689469835,2.18650811536287e-05,0.800283835303964
"ABHD3",-0.930942876102106,2.20189602004514e-05,0.805915962296723
"WIPF1",-1.33542299725452,2.26041057848242e-05,0.827332875830351
"AOAH",-1.11484508841368,2.33916441249189e-05,0.856157566616158
"LDB2",-0.615981776779846,2.3677086927526e-05,0.866605058634378
"IL4R",-1.62566087221152,2.37164895181295e-05,0.868047232853057
"YES1",-0.788199774257991,2.3733649096682e-05,0.868675290587659
"SELENOP",-0.457841126806183,2.40704766302129e-05,0.881003515142423
"PARP8",-0.951136975642476,2.44725063877831e-05,0.895718206299249
"PNRC1",-1.10823358392888,2.46801028326919e-05,0.903316443779357
"YWHAB",-0.8178780539207,2.49019068073028e-05,0.91143469105409
"PACS2",-0.871874855865078,2.49896194317109e-05,0.914645060820051
"XAF1",-0.661940882624054,2.56689533883059e-05,0.939509362965385
"RPL5",-0.52589418842665,2.61970944490237e-05,0.958839853928717
"RPS26",-0.485741523538388,2.66173277740205e-05,0.974220813856923
"FCN3",-5.83286498210277,2.72437342090798e-05,0.997147915786529
"FCGR3A",-2.2766043093844,2.93669086903746e-05,1
"CHD4",-0.658141061271705,2.95462260994531e-05,1
"SPATS2L",-1.79694371404224,2.97844518870759e-05,1
"APOE",6.91053287789654,3.08535789882344e-05,1
"PPP3CA",-0.479357911634456,3.11869810610638e-05,1
"FAM120B",-1.09946480321922,3.13421837033498e-05,1
"UQCRQ",6.55514446041325,3.24875681337281e-05,1
"RPL26",0.466014367830076,3.28005092880752e-05,1
"PLEKHG1",-0.462794386747844,3.28973751084442e-05,1
"DDX21",-1.36823959910112,3.33078204203266e-05,1
"CHD9",-1.15508199832802,3.42341261264683e-05,1
"NDUFA13",-0.510187191526181,3.45757448773087e-05,1
"HNRNPL",-1.50854102730211,3.4840581852138e-05,1
"TIMP3",-0.83652960126534,3.53387870007011e-05,1
"FYB1",-1.08842831231023,3.59420164782777e-05,1
"RERE",-0.486750209838676,3.77833267092342e-05,1
"SON",-0.530059723218619,3.91291775165412e-05,1
"VOPP1",-0.67801414778721,3.95345861298775e-05,1
"SIK3",-0.46241629925811,4.10160836129336e-05,1
"APOA2",3.51027381744323,4.15809838372754e-05,1
"CAP1",-1.30422649208188,4.22985254809593e-05,1
"RASGRP3",0.540979799456093,4.24707966570225e-05,1
"RPL37",-0.554353580367249,4.32000670827039e-05,1
"STIP1",0.392205162647236,4.35969177983762e-05,1
"PTPN22",-1.1910863889786,4.46795907311071e-05,1
"N4BP2L2",-0.650292623415128,4.47196498633137e-05,1
"GAS5",-1.51078502885001,4.50856783168194e-05,1
"SLC23A2",-1.44552381014834,4.59993538160276e-05,1
"STK4",-0.349627625704135,4.62040026811486e-05,1
"ZNF160",-1.76815678430482,4.65634734344621e-05,1
"SMURF1",-1.65579947016549,4.73039604524794e-05,1
"CSNK1G2",-1.06070270952088,4.90623219806639e-05,1
"CDH13",3.77552807906207,5.01573536188657e-05,1
"KLRG1",-1.9594268151315,5.0295194125196e-05,1
"C11ORF58",-1.15024041057319,5.07229222040081e-05,1
"APBB1IP",-0.989744827154013,5.13836245335576e-05,1
"ACTR3",-1.23324564610698,5.26345534010979e-05,1
"STAG1",-0.316251361939739,5.27802836175166e-05,1
"LAPTM5",-0.279432693365038,5.29650120288011e-05,1
"ITGA9",-1.70739635880848,5.38327705130246e-05,1
"ACTG1",-0.874422971477219,5.45672217932911e-05,1
"SNRNP200",-1.82378243818383,5.47036588191133e-05,1
"FAM222B",-1.27047027957454,5.58586231567097e-05,1
"ZNF609",-0.252219985013185,5.6707018957331e-05,1
"HIF1A",-1.02751048306516,5.69463653220888e-05,1
"RPS16",-0.329563276082007,5.78967343994546e-05,1
"PAFAH1B1",-0.883583451771489,5.80764984434514e-05,1
"EML4",-1.10104299418992,5.89402145891543e-05,1
"ADIPOR2",-1.15423242991265,5.96652356901192e-05,1
"CHCHD3",-0.906277702695951,6.03421103123372e-05,1
"ANKRD10",-2.05058257961726,6.09186898444354e-05,1
"EPS15",-0.790658163563385,6.12542568854791e-05,1
"RNF115",-0.728836457690617,6.48323375656663e-05,1
"ZSWIM6",-0.868720562207447,6.64069540492848e-05,1
"BRD4",-0.469580256147261,6.67784934753881e-05,1
"UPP1",-2.02044684136066,6.83645818777925e-05,1
"BHLHE40",-1.237941263528,6.89869208040327e-05,1
"UGP2",-0.944896179953027,6.90045133621495e-05,1
"LYST",0.891501756169638,7.00498526605774e-05,1
"HSP90AA1",0.470141808827197,7.05132475425567e-05,1
"CES1",6.66042129089305,7.18265315474506e-05,1
"WAPL",-1.48017327779034,7.20444323502799e-05,1
"SGK1",-2.10199546065935,7.21109219968207e-05,1
"SCFD1",-1.28855848243304,7.39425288032734e-05,1
"PODXL",6.09236817543331,7.61469921591438e-05,1
"MT-CYB",-0.503935278781494,7.88844209872844e-05,1
"ABLIM3",-0.719579947508862,7.89116421438953e-05,1
"IPCEF1",-1.84042323715788,7.93233784661824e-05,1
"TXN",6.70600519885659,8.10396477864113e-05,1
"RANBP2",-1.06192532835577,8.15081800845904e-05,1
"DUSP1",-0.364047217286922,8.20801981278549e-05,1
"UBAP1",-0.932436975256217,8.34586542733259e-05,1
