"gene","log2FC","pvalue","padj"
"KLHDC1",-1.40828246034578,8.37942399784879e-21,3.06695297745264e-16
"ATP2B1",-0.326923902500334,8.44334993367802e-21,3.09035050922549e-16
"FAM8A1",1.28630293402663,8.54629010584445e-21,3.12802764164013e-16
"ZFP36L1",0.493654702958774,8.83839520682269e-21,3.23494102964917e-16
"WASHC3",-0.983459101147831,8.9040183523017e-21,3.25895975712595e-16
"AP001011-1",-1.1285816317309,9.02170435475466e-21,3.30203401088375e-16
"TENT5C",-0.543248847234146,9.05711467539439e-21,3.3149945423411e-16
"KLHL5",0.642463347936073,9.1446224412187e-21,3.34702325971046e-16
"PHLDA1",1.48880348852685,9.3379147041805e-21,3.4177701608771e-16
"TMEM65",-1.047532368637,9.69715258684397e-21,3.54925481831076e-16
"AQP1",-4.28155101393384,1.00192368101359e-20,3.66714086487785e-16
"LY75",-1.06386102390617,1.01344539786842e-20,3.70931150073821e-16
"SP4",-0.414134732791748,1.01387922503757e-20,3.71089935156001e-16
"CENPN",2.88402967011397,1.01889802664432e-20,3.72926866732086e-16
"GRAMD1B",0.553784353104025,1.04807056703038e-20,3.83604308238789e-16
"XPNPEP1",-0.532236035123394,1.0518528479116e-20,3.84988660864123e-16
"LINC02840",9.0862665922939,1.05651299430635e-20,3.86694321046066e-16
"AVL9",-0.687081595490204,1.06474855625352e-20,3.89708619074351e-16
"CCDC107",1.50290783392982,1.06573462959012e-20,3.90069531776281e-16
"EPAS1",1.07093833191573,1.06835351899198e-20,3.91028071486256e-16
"HELQ",-0.956166620072451,1.13262621399297e-20,4.14552520583568e-16
"PDE4DIP",-0.75824431188503,1.1969164214536e-20,4.38083379416231e-16
"CAV2",2.05737891016862,1.20129722918501e-20,4.39686798854005e-16
"NINJ1",2.10754942456768,1.24389711207414e-20,4.55278781990255e-16
"HACD3",1.12602485851176,1.28497627116221e-20,4.70314165008082e-16
"CAV1",3.15114892595626,1.29548084466803e-20,4.74158943956947e-16
"TBC1D4",0.462955428263226,1.29780659183646e-20,4.75010190678063e-16
"MTG1",-0.287672355213185,1.29819885284837e-20,4.75153762131032e-16
"VCP",0.690850523706983,1.31615834293048e-20,4.81727115095984e-16
"SFN",6.52668291805215,1.32945815918921e-20,4.86594980844842e-16
"KHDRBS1",0.439258748552346,1.33154795187237e-20,4.87359865864808e-16
"CCND2",-0.259855423235684,1.33401964732802e-20,4.88264531118527e-16
"RPL26",0.54299554441265,1.34130934688555e-20,4.9093263405358e-16
"COL1A2",-3.88445641417582,1.38068987599658e-20,5.05346301513507e-16
"INHBA",2.48249372635026,1.39151839686541e-20,5.09309648436707e-16
"SPINK1",3.48050229157966,1.40111444743453e-20,5.12821898905512e-16
"PON2",0.936574691524988,1.4524639579679e-20,5.3161633325583e-16
"SLC14A1",-1.22233591121571,1.47390706297895e-20,5.39464724120926e-16
"TRIP11",-0.336167381328416,1.50343087429482e-20,5.50270734300647e-16
"LINC01127",5.79036999425898,1.52158692195352e-20,5.56916029304209e-16
"LINC00662",-1.53723151386669,1.56488244059089e-20,5.7276262208067e-16
"TAF4B",-1.45009164645656,1.59719498296379e-20,5.84589335714577e-16
"KHK",1.67295103958243,1.60360485243139e-20,5.86935412038413e-16
"GIMAP2",-1.31300676779948,1.63543276540134e-20,5.98584746464546e-16
"ZBTB44",-0.686895972184852,1.64116644646093e-20,6.00683331069165e-16
"LINC00870",8.6099032217941,1.66537827591616e-20,6.09545102768073e-16
"PTBP3",-0.383094889716558,1.69505950146977e-20,6.2040872813295e-16
"AMMECR1",-0.90384662868872,1.73681292255591e-20,6.35690897784688e-16
"ILRUN",0.534950499742247,1.81495898026757e-20,6.64293136367735e-16
"ACTN2",9.19985073472741,1.84788022676853e-20,6.7634264179955e-16
"TCP11L2",-1.52060852605999,1.90146657789298e-20,6.95955782174611e-16
"STAP2",3.56012463382831,1.92074501511311e-20,7.03011882981549e-16
"SDCCAG8",-0.94728595406679,1.92113433348893e-20,7.03154377400285e-16
"NSF",-1.02186146064953,1.92195299896043e-20,7.03454017149507e-16
"GNAQ",-0.657553480772626,1.9742888443383e-20,7.22609459916261e-16
"LUM",-9.16735800928094,2.04120989561374e-20,7.47103233893585e-16
"PTAR1",-0.521310707756973,2.06750265480852e-20,7.56726646686468e-16
"EDRF1",-0.682016100009339,2.13793423598074e-20,7.82505309711312e-16
"EMC4",1.60677494737959,2.14191746685678e-20,7.83963212044252e-16
"CDC16",-0.61200455170376,2.22539932059462e-20,8.14518405330836e-16
"MAGEC2",9.2206308127933,2.26345640426924e-20,8.28447678526586e-16
"C1ORF53",3.53280018917968,2.2890930786358e-20,8.37830957711488e-16
"SLFN11",-0.42627469742934,2.3045581355224e-20,8.43491323182552e-16
"CLEC16A",-0.277643397614752,2.37100080385992e-20,8.67810004220769e-16
"TENT5A",1.21040044808001,2.37730958016144e-20,8.70119079434889e-16
"REV3L",-0.384391984838821,2.39109453499049e-20,8.7516451075187e-16
"GHR",1.07892409337715,2.4111485566297e-20,8.82504483212037e-16
"SLC25A53",-1.08177432446555,2.41860588902578e-20,8.85233941442326e-16
"YWHAH",1.43262738040273,2.43256093711708e-20,8.90341628594221e-16
"RNF166",-0.663520120263788,2.45821414359582e-20,8.99730958697506e-16
"NET1",2.37246397292897,2.4646144120034e-20,9.02073520937366e-16
"TPRG1-AS1",3.65995713265391,2.46809589300866e-20,9.033477778001e-16
"PWWP2A",-0.280838840282367,2.47240462066263e-20,9.04924815208731e-16
