,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEdarkgrey,kMEindianred,kMElightcoral,kMElightgrey,kMErosybrown,kMEwhite,kMEwhitesmoke
OSBPL9,18,lightcoral,lightcoral,3,-0.30439913524949297,0.6572782445134381,0.23094032521858057,0.8095793751120387,-0.7123312097498559,0.4229124299392217,0.5386800926308389,0.748450117403999
KIAA0319L,18,lightcoral,lightcoral,3,-0.5258239083245106,0.5307492579658049,0.41221748944188696,0.8094510370718149,-0.7843689384223776,0.26541087862987134,0.6892865845354432,0.6969935116440342
CPQ,18,lightcoral,lightcoral,3,-0.2625166112906764,0.5852930808664333,0.4791159356710866,0.8087624012571024,-0.825711506983265,0.41106879099796717,0.7539077431093092,0.7767178218940471
ZBTB20,18,lightcoral,lightcoral,3,0.08814271482123383,0.79894598253567,0.24077225160507287,0.8085914478467315,-0.7083737792233934,0.40628285868939673,0.502852302281683,0.4432244073809167
DENND1B,18,lightcoral,lightcoral,3,-0.49016557979189407,0.4764549740370893,0.5160297645879096,0.8085201097746119,-0.8184186704071335,0.4886469751245021,0.7269567764782535,0.6129705343142345
PPP1R12A,18,lightcoral,lightcoral,3,-0.42292457701629044,0.5411875034474498,0.4560102985431236,0.8071652932846903,-0.8278282522223105,0.7636458262487874,0.7059213862635981,0.20298288796976166
EVI5,18,lightcoral,lightcoral,3,-0.4011564612722061,0.504201827084268,0.5080664018934122,0.8064142410880959,-0.8185859456072522,0.41309520975497227,0.7250648959289541,0.5882349255963892
COP1,18,lightcoral,lightcoral,3,-0.4181049880069846,0.7078043962078796,0.1059630956443392,0.8063299262385968,-0.8454482504391233,0.7329175780601633,0.6734226079640486,0.5692297415181716
RBM47,18,lightcoral,lightcoral,3,-0.6122398561138714,0.5219546125453902,0.17433197230289316,0.8058304478381453,-0.7575596682476223,0.7086946184954458,0.5514981852506621,0.7189709040711635
PUM2,18,lightcoral,lightcoral,3,-0.25427726220704167,0.6667841123050487,0.3125988701494995,0.8053653559462426,-0.7342551878576693,0.2937588527271386,0.5991230214165625,0.555754219856687
PICALM,18,lightcoral,lightcoral,3,-0.416769164561368,0.6817952263093364,0.17236035966361105,0.8052422483508338,-0.8485283458636984,0.6290073398769699,0.6903628115401428,0.5145521266832626
HDAC4,18,lightcoral,lightcoral,3,-0.13831981525423867,0.7786728319245727,0.1483587500323715,0.8043257739720864,-0.8158396167000842,0.6588584333261396,0.644589823730695,0.5519410402948318
SCAPER,18,lightcoral,lightcoral,3,-0.2978027683993541,0.7191326239637278,0.029869366681691382,0.8039173921524344,-0.7739642997587747,0.634019203473113,0.5639605184235651,0.7566533789114197
TRPS1,18,lightcoral,lightcoral,3,-0.2764776497545545,0.762572950385153,0.08962385412151887,0.8026071442211001,-0.6982953525409957,0.36566331809478525,0.46230841778169623,0.5204689193492189
EIF3H,18,lightcoral,lightcoral,3,-0.188042270500884,0.7020352318729106,0.06609023064627183,0.8016594304863149,-0.6723678795840389,0.7032325367140588,0.45209095783399317,0.5251217151512788
MAML3,18,lightcoral,lightcoral,3,-0.12691508971335294,0.7728484707850128,0.0470849452873642,0.8003861042185815,-0.7345586593598351,0.474754587750321,0.5161055226640743,0.7723248592449857
NNT,18,lightcoral,lightcoral,3,-0.02578672222287403,0.7833313490644537,0.04986621349833265,0.8002674685849387,-0.6926632821200744,0.6070892527001754,0.48443641219599076,0.781925135597553
RSRC1,18,lightcoral,lightcoral,3,0.013517009478298177,0.7463288780779344,0.17796263193445913,0.8002146700434682,-0.7270512665827785,0.7414709263627679,0.5470428497354436,0.37495355614366055
SETD5,18,lightcoral,lightcoral,3,-0.20605130915065448,0.7695473188061136,0.012410198691046571,0.7994608923028098,-0.7553930476035275,0.8127590754237872,0.5215527017775395,0.6522145334401204
NR3C1,18,lightcoral,lightcoral,3,-0.07629554430390646,0.8049193971435705,-0.001621840036515539,0.7989968447918849,-0.7403724983913532,0.728935828427036,0.5241759250883886,0.7943885873989305
ABCA6,8,lightcoral,lightcoral,3,-0.06074406126492308,0.7085224879362296,0.3254041893767308,0.7988718675487964,-0.7977225861835985,0.5866816594127028,0.6784530271927073,0.45561783700001
ATXN10,18,lightcoral,lightcoral,3,-0.3388622100793038,0.5479691882195553,0.41526890843145964,0.7985874669343123,-0.7143626347733781,0.4053213826644315,0.5748827037479052,0.23441630912805445
LRPPRC,18,lightcoral,lightcoral,3,-0.0864956048354678,0.6904745326247703,0.34188929050683803,0.7976999317648407,-0.7123168814273574,0.5471893615152656,0.5676233898688073,0.22064541952582722
ATP13A3,18,lightcoral,lightcoral,3,-0.2442847971493339,0.6701408893073153,0.04493089192141294,0.7966964983957798,-0.6110375316139711,0.5100068381219375,0.35907408336412505,0.5926723308076564
EDEM3,18,lightcoral,lightcoral,3,-0.3573685551969179,0.5084847731185043,0.4576749141283476,0.7952407105584381,-0.7748539885788944,0.38866108062338073,0.718090961961499,0.8223295580111077
DMXL1,18,lightcoral,lightcoral,3,-0.2330042813719665,0.5638752951837556,0.43374590797988777,0.7943492273384984,-0.7950499697443735,0.5611165434819014,0.7140405133799547,0.36578078705790185
ZEB1,18,lightcoral,lightcoral,3,-0.293530268444426,0.5462254394179769,0.5079515052227206,0.7941440021686463,-0.720774731848211,0.31770792901079414,0.6065620163395834,0.33112954293526603
CTNND1,18,lightcoral,lightcoral,3,-0.24126196520630216,0.7207077884150186,-0.04507285640511785,0.7940240672928944,-0.6198539869894697,0.7134356950227091,0.3304636393655515,0.4633999818580775
GSTK1,18,lightcoral,lightcoral,3,-0.290766607835282,0.6541416355013173,0.025182169202268213,0.7937469493930867,-0.7038323697170743,0.7621254268730693,0.48310757715806896,0.6684862255538606
SMURF1,18,lightcoral,lightcoral,3,-0.2750184147149687,0.6750731117744839,0.26843606466371134,0.7928045362335665,-0.722630115107001,0.4791080592242911,0.5439222738420972,0.4751684228604152
NADK2,14,lightcoral,lightcoral,3,-0.2569355615072229,0.6629399821294116,-0.0014736767426731467,0.7924263255902414,-0.6278467925969169,0.756143341435316,0.35264821320383416,0.641261333107637
ZMYM2,18,lightcoral,lightcoral,3,-0.3633478121411456,0.581587536022907,0.2652630230496168,0.7918001543870791,-0.646244850445172,0.4106007783789315,0.47031776829120603,0.4628117371995734
JAZF1,18,lightcoral,lightcoral,3,-0.06484063877728598,0.7656890439716054,0.10997262297911534,0.7912683925448186,-0.7602115454690307,0.6639643640539612,0.5858190485291972,0.7215649772859927
GALNT2,18,lightcoral,lightcoral,3,0.028478084954190835,0.7320248979307896,0.302428974316915,0.7910667237435062,-0.7123372912248743,0.4621021021148402,0.5380266211830679,0.29596459167213635
TRPM7,18,lightcoral,lightcoral,3,-0.40578577709309244,0.5734489563954288,0.21823729271906794,0.7907589419300829,-0.744781183392574,0.5461535933744477,0.6012484739912829,0.6184204740270588
ZNF638,18,lightcoral,lightcoral,3,-0.3092835820201197,0.587928642592511,0.3555766823445261,0.7906322698995666,-0.7998646642185413,0.5004965823921674,0.686337827310719,0.40187193064098115
PHC3,18,lightcoral,lightcoral,3,-0.39384077561924635,0.5925246823909863,0.3601148251531928,0.7905736490464821,-0.7325977836170743,0.39973950970778493,0.5895386062866874,0.2993204838697105
ARID1B,18,lightcoral,lightcoral,3,-0.08977179228238312,0.684195294475631,0.11031416712434351,0.7905680653168066,-0.6618754514278362,0.5518980649258424,0.43804768136454797,0.6935867531529707
PIAS1,18,lightcoral,lightcoral,3,-0.21862801459057682,0.7476501925736163,0.050735676464850214,0.790422279999537,-0.7899469713249344,0.919310309960806,0.5736123030730038,0.43534436139256194
ATRN,18,lightcoral,lightcoral,3,-0.203178378057599,0.749058237307582,0.22707199875307882,0.7890066091295356,-0.7767186112534412,0.4659521956130718,0.6304202177292069,0.3720972955053341
C5,14,lightcoral,lightcoral,3,-0.2873098652890611,0.7916724781510341,0.0023339611823178404,0.788545044171584,-0.7365428469942511,0.5680329406032877,0.5041563476428106,0.6720051988722794
CCDC50,16,lightcoral,lightcoral,3,-0.1957270598556168,0.72458918155011,0.08979749857666171,0.7885271182076345,-0.6446310624283182,0.35226246042318404,0.4197224594683465,0.7699008008825073
ANKRD17,18,lightcoral,lightcoral,3,-0.4193358940306265,0.512071074878158,0.22252046418092017,0.7875818504564231,-0.6539106243954914,0.49300529076804406,0.45044549602894074,0.692457947796986
TMEM176A,13,lightcoral,lightcoral,3,-0.1499958342919276,0.8640529055427288,-0.22503001633076528,0.7874508331492743,-0.637678317489057,0.7010460926671439,0.3058958514425956,0.5701509805811148
LIMS1,18,lightcoral,lightcoral,3,-0.4222174990944067,0.5798615358282921,0.15939498393943385,0.7873856927138964,-0.6931094543547444,0.6545843490835987,0.5018285909238004,0.6568028486713304
VPS13B,18,lightcoral,lightcoral,3,-0.3544275168034249,0.5488170256680701,0.4949718314041632,0.7859394317134023,-0.7791176629667137,0.20481769852782727,0.7223895251249228,0.7500131915206045
SDC1,10,lightcoral,lightcoral,3,0.042084926056109924,0.8185272043145514,0.09050485870101532,0.7851050756325957,-0.7048248740503218,0.604734812671047,0.4808648061710164,0.4872765911744867
EPC1,18,lightcoral,lightcoral,3,-0.32435625020481523,0.5779377641086023,0.3742496384147859,0.7844458675160478,-0.7628193382964816,0.46026213911727587,0.6040758534396315,0.34033720406946616
LPGAT1,18,lightcoral,lightcoral,3,-0.13314995110187788,0.6583256582641223,0.4062366714233505,0.784070820171761,-0.7951800777230045,0.6364793739589885,0.6835890430001076,0.34656687991440616
NCOR1,18,lightcoral,lightcoral,3,-0.473572949890093,0.5877651066563551,0.32884151766993297,0.783927342668488,-0.8018665394260505,0.3349009330696773,0.6710006952548474,0.5956226790259883
ERBIN,18,lightcoral,lightcoral,3,0.06562264313163195,0.8065557968572653,0.12524215159173402,0.7837759740601928,-0.7020002964300515,0.4207387538398572,0.5077256146764596,0.7076905662550449
CFH,15,lightcoral,lightcoral,3,-0.24912461999425242,0.6786057861565823,0.2164516473731281,0.7825347774229869,-0.7125535846612732,0.5352920677905709,0.5315022275320841,0.1364072431732795
NRDC,18,lightcoral,lightcoral,3,-0.5510758257928097,0.3946054523145483,0.5489739395688232,0.7815865348716302,-0.8280601301627379,0.5681423536433321,0.8436682664294979,0.6789960567347626
ANKRD44,18,lightcoral,lightcoral,3,-0.20470655375440072,0.6079225501437743,0.5028826909127216,0.7801958948770215,-0.7967076095284241,0.3055662443527309,0.739413726527445,0.3142451063078834
SCAF11,18,lightcoral,lightcoral,3,-0.2201614149579199,0.6868721609723955,0.21111312355691678,0.7798055141295791,-0.7120840830090293,0.6268905178697,0.5150675246017078,0.29732942932431367
CHPT1,18,lightcoral,lightcoral,3,-0.08958474031176249,0.7480116700362096,-0.018648091074869522,0.7775510623869465,-0.6380162891516832,0.5781667090245846,0.3952277079162984,0.8125762404212616
TLK1,18,lightcoral,lightcoral,3,-0.2208563613420747,0.7213983538492086,0.096644293421375,0.7775302871865652,-0.7310273611579504,0.6282810441490617,0.5275561836201135,0.7586173858730507
INSR,18,lightcoral,lightcoral,3,-0.2274349102014841,0.7652727059911156,-0.011782767560766514,0.7772125190124165,-0.7098519542641999,0.7353887870402723,0.46071723727721214,0.4983326014571266
PRKDC,18,lightcoral,lightcoral,3,-0.4877626973894739,0.42597460698776346,0.6433964345163337,0.776969727808266,-0.7849858633736115,0.3370071194131311,0.74822517623442,0.37695102058539737
RERE,18,lightcoral,lightcoral,3,-0.4552930882073052,0.4792546537871997,0.5966565003253328,0.7766289474923074,-0.8304674761477904,0.24308422826983303,0.8201614349683817,0.6185581018975951
SENP6,18,lightcoral,lightcoral,3,-0.4958332079240368,0.531986209132424,0.3622463633191909,0.775949274170288,-0.821672463699914,0.7077851236113298,0.7283086702630728,0.31939213467559974
FGB,17,lightcoral,lightcoral,3,-0.04070768915464407,0.7621391610822835,0.09177749963993545,0.7733593031718171,-0.6121276899394353,0.5151070184295264,0.3651000729932119,0.30907113969555544
FAM120B,18,lightcoral,lightcoral,3,-0.33187262878694573,0.5424137830358448,0.5247058082735014,0.77206119859023,-0.844024921661157,0.6906088943971749,0.7959522566474793,0.11488910900908957
RPTOR,18,lightcoral,lightcoral,3,-0.3514418842673679,0.47417917584507524,0.36254340113118655,0.770179979472989,-0.7323147715309347,0.7836768298066724,0.5903804440635841,0.5472685579065683
SP100,18,lightcoral,lightcoral,3,-0.4484214929577671,0.46274139438561174,0.593560245926268,0.7701769684623996,-0.8487995279222963,0.5702067438347417,0.8393440461558642,0.5793269165012844
SLC20A2,18,lightcoral,lightcoral,3,-0.3308692262822901,0.44051507011204116,0.511867782065372,0.7680840714077456,-0.7504480729408048,0.4541165137035333,0.6871062875364786,0.47479518053192477
PSMA1,18,lightcoral,lightcoral,3,-0.35876803813501473,0.6414315555678524,-0.05239063306305104,0.7677641312251715,-0.6708119500821608,0.8743349303257939,0.40912439587505783,0.43481387936603705
SMAD2,18,lightcoral,lightcoral,3,-0.49899944450047445,0.5457042729077899,0.44641357732427484,0.7660654455383346,-0.8388047262762677,0.4315642356347306,0.79083074578103,0.30524676881599877
PDSS2,18,lightcoral,lightcoral,3,-0.42179757803563556,0.5173835074133771,0.24122110423637386,0.7657998436816125,-0.6862393940302843,0.5339831160472192,0.506416125163213,0.4377550298508646
UBE3A,18,lightcoral,lightcoral,3,-0.43271382799535146,0.5314244396166541,0.4856141544248639,0.7653650660323198,-0.8408324977887855,0.38000116136410916,0.840516273955002,0.46512232307323537
IBTK,18,lightcoral,lightcoral,3,-0.5419402656619488,0.5136983961528353,0.47686736502964644,0.7649224945220083,-0.8713597395290382,0.4448712686177844,0.8624781340867451,0.5177606891617709
ITSN1,18,lightcoral,lightcoral,3,-0.39556093313970847,0.652416052039338,0.23437845445037297,0.7646735100196193,-0.8327180777291334,0.5094509030227993,0.735508161702251,0.732950018132341
SRRM2,18,lightcoral,lightcoral,3,-0.5740937288980983,0.4384005774879135,0.5647072749136673,0.763977740527377,-0.8890042583081982,0.5042303206236735,0.9140671038726307,0.6906790045937604
CUL1,18,lightcoral,lightcoral,3,-0.32524829794640414,0.6985374837279102,0.03707141294395015,0.7637844154002672,-0.6980882613546852,0.835946476382154,0.46326480372417733,0.29472622717611824
GTF2I,18,lightcoral,lightcoral,3,-0.3589843324460424,0.5074526592357831,0.41014137771665016,0.76350186524633,-0.6619873558553854,0.4202852789887791,0.5013210995700926,0.35434980357522977
USP34,18,lightcoral,lightcoral,3,-0.49756777064388685,0.4075932558993881,0.5223868542566439,0.763479680026771,-0.787256681367092,0.5246392346982225,0.7669468031376387,0.5440825000099808
MBD5,18,lightcoral,lightcoral,3,-0.19359731424307758,0.6907527104466347,0.3766575839912477,0.7633890185867171,-0.786779549367865,0.2589193009235798,0.7333432024629551,0.5873783505064695
JAK1,18,lightcoral,lightcoral,3,-0.31133829224071197,0.4765506029351529,0.41563527519309107,0.7628159341810183,-0.7579809340777544,0.7912980513724822,0.6731049650305291,0.40016602055483264
BHMT2,13,lightcoral,lightcoral,3,-0.2491867211001612,0.8080321549732168,-0.2549850849162242,0.7615226057410774,-0.6165111883936549,0.6973534385440665,0.2853789576312844,0.5675599815730095
CYP27A1,13,lightcoral,lightcoral,3,-0.26835075726159424,0.7930945662525067,-0.22338506518244866,0.7608080063812509,-0.6170383085668771,0.6928424911990165,0.2899435609931121,0.5706897435467408
CDC42BPA,15,lightcoral,lightcoral,3,-0.3798943076007142,0.6289746038571968,0.3080273881822429,0.7595006271340033,-0.7440796002780652,0.20150216429001713,0.6377954410006654,0.65654345107625
VWA8,18,lightcoral,lightcoral,3,-0.1472891364326505,0.6096063157823695,0.44923161934825445,0.7592196780516809,-0.708954168342586,0.4456084992416001,0.6156386279213072,0.28727150027683046
HNRNPH1,18,lightcoral,lightcoral,3,-0.5216081591831083,0.532936566850501,0.026252414539426245,0.7591128257890886,-0.6872989471947022,0.8252925968586922,0.4424899277843636,0.46306393359242787
ASXL2,18,lightcoral,lightcoral,3,-0.3824117596190338,0.5779017240843607,0.2857939496364145,0.7588794962026988,-0.7868285096078497,0.4597986361895495,0.6847928348341854,0.5871276579942823
SIPA1L1,18,lightcoral,lightcoral,3,-0.5905275890801437,0.5320056722609404,0.08125816746722431,0.7587355970060948,-0.7443494219454084,0.7514586573180958,0.5733290240330763,0.7052051734536516
LUC7L3,18,lightcoral,lightcoral,3,-0.5794425026866478,0.33033921893802654,0.5685668361928342,0.7587150112563456,-0.8038893922925081,0.48310459752101165,0.7443601992835019,0.4617641703587657
NEK7,18,lightcoral,lightcoral,3,-0.004933686193995474,0.6869218683404548,0.07659104455771944,0.7584464401178351,-0.6453471257449733,0.71082096302631,0.440501262472724,0.42046967183840794
VPS13D,18,lightcoral,lightcoral,3,-0.10414745608698885,0.6122655592700351,0.20006581211615304,0.7570983763766279,-0.6626058622061635,0.7600901390567927,0.44049252319888116,0.14153287495370165
CAMKMT,18,lightcoral,lightcoral,3,-0.4347425678860025,0.46036776180373157,0.4576496237044353,0.7564629476545511,-0.7498719159592342,0.4500456437872981,0.645945557276677,0.37986764924485295
WWC2,15,lightcoral,lightcoral,3,-0.3149088422032635,0.5798805601322655,0.09720818810773663,0.7561829801292596,-0.7154266791703431,0.8401739991174778,0.5452589549762566,0.7114981863769868
PDE4DIP,16,lightcoral,lightcoral,3,-0.3587697026231296,0.5484812670715119,0.08540038020784022,0.7555108621762394,-0.6806852017127393,0.6418049155635378,0.4996885587183795,0.7551950630724727
CLASP1,18,lightcoral,lightcoral,3,-0.36042944280082884,0.6725761937895105,0.09900932160405763,0.7551140697476395,-0.7620484528664427,0.49543393706179994,0.6439763569228408,0.7057192879872691
LPP,18,lightcoral,lightcoral,3,-0.6287223965809879,0.3588899514084127,0.5919132748776155,0.7548603658437099,-0.7982355346359586,0.2846758341508522,0.758781234130133,0.7358411822196265
SETX,18,lightcoral,lightcoral,3,-0.7167752718268796,0.3874000454465116,0.5181794651939038,0.7544700669693578,-0.8571341012450931,0.5630183740909658,0.884425223471959,0.45813865272725723
ATG7,18,lightcoral,lightcoral,3,-0.5488521922282228,0.5782631408238252,0.232399923701545,0.7535598812509646,-0.8297209380638311,0.5252649168007506,0.7330004710037734,0.6950683704883409
TENT2,18,lightcoral,lightcoral,3,-0.16871076819352757,0.7466527514186884,-0.09292632581103934,0.752082153773406,-0.6704029969823624,0.8923140356598498,0.3963653738544029,0.2446653344623834
ROCK1,18,lightcoral,lightcoral,3,-0.42211769954208206,0.47900254519719265,0.20284654101992797,0.7512450381573443,-0.701390712656662,0.6530617908640113,0.5395874540511097,0.6423365454370513
HECTD1,18,lightcoral,lightcoral,3,-0.4970993415580431,0.518700901083242,0.34296661132803735,0.75105674763278,-0.8409119908826816,0.7098585195292566,0.7846826244518805,0.6495164738320489
SRSF5,18,lightcoral,lightcoral,3,-0.13084680685219738,0.7963546182197431,0.002502278173122723,0.7510322820556437,-0.6863514296188914,0.4641505379305346,0.5106318880123577,0.440978850466433
EPS8,18,lightcoral,lightcoral,3,-0.15826782913384177,0.639059870974846,0.3233868546834178,0.750704268301215,-0.699080463624908,0.3382373116932642,0.5900848571741115,0.5776748709557185
BCKDHB,16,lightcoral,lightcoral,3,-0.3104388340827302,0.5639277418138945,0.25191330913356047,0.7496816867765661,-0.6270099979270716,0.21967186709559444,0.47206635789641,0.7382478433873247
MAP3K2,18,lightcoral,lightcoral,3,-0.3111397434673394,0.6770949731101038,0.12596852392487667,0.7492082138677707,-0.7544652621950094,0.3930761330539914,0.6048469318736334,0.7147575077160838
PIKFYVE,18,lightcoral,lightcoral,3,-0.38846312391211596,0.4916111670995452,0.5322181585292022,0.747129874322013,-0.8085565601697527,0.4957071349318485,0.756930233475987,0.28605124209381744
CAMK1D,18,lightcoral,lightcoral,3,-0.2802015677555084,0.6871023089122266,-0.12387344835743995,0.7466112029691326,-0.6489515980712819,0.7606229049589108,0.3495883426549398,0.4178949397353052
SBF2,18,lightcoral,lightcoral,3,-0.4476426569659369,0.6173724404576445,-0.06469616966501833,0.745765511627437,-0.6680309136452318,0.7486255076308211,0.43796768049869494,0.6760328351353239
FBXW7,18,lightcoral,lightcoral,3,-0.3013186547479916,0.6698022654932121,-0.07380806919101217,0.7451092557146167,-0.6460397046068945,0.8764140189415922,0.37486603766128207,0.4895455340129249
ZNF292,18,lightcoral,lightcoral,3,-0.12343113272616656,0.7449856100506038,-0.12688048646098019,0.7448576936322524,-0.6013111366332206,0.6017623905123962,0.3092605857397649,0.3527051597909644
EHBP1,18,lightcoral,lightcoral,3,-0.03887486615373487,0.6360557648796838,0.16313909233660095,0.7446333647731023,-0.6973217693781596,0.8162782433412886,0.50360008916294,0.40480048891551723
KIAA0232,18,lightcoral,lightcoral,3,-0.5566241969515814,0.4079674243400607,0.5135210134647963,0.7441753851406084,-0.8117198279674582,0.56883589281089,0.7746937971186684,0.568311382766485
RSRP1,18,lightcoral,lightcoral,3,-0.2659586108562389,0.5335287745162405,0.47502186870666646,0.7440091485919305,-0.8356432081644732,0.5886253454584084,0.8060303539563852,0.5285520205049381
L3MBTL4,18,lightcoral,lightcoral,3,-0.00022698502902444745,0.672664774511165,0.3884562696695327,0.7436996331205284,-0.7385663160438017,0.558272220826319,0.6230809145557437,0.32008982700207605
SNHG14,18,lightcoral,lightcoral,3,0.010848622667908533,0.6765147170907772,0.2284721635459175,0.7430401502053696,-0.6463606677734602,0.36604772926226625,0.4962640232087464,0.7095472609349204
KIAA1109,18,lightcoral,lightcoral,3,-0.32712990311352474,0.5088689778137981,0.3500942915451566,0.7429503244838442,-0.6268083158546769,0.22011719027962331,0.49564162198590395,0.6506969538048376
APP,18,lightcoral,lightcoral,3,-0.17379072407920496,0.8097967153005851,-0.03810299673285579,0.7425378505877939,-0.7530974861293321,0.5688145462181364,0.5665315222487807,0.6065529637914584
PARP4,18,lightcoral,lightcoral,3,-0.19159131550361455,0.7053671833728005,-0.030885454177164887,0.7423358338149751,-0.663979006789229,0.9271437277977221,0.4062614109607694,0.33587274531824135
FRYL,18,lightcoral,lightcoral,3,-0.30802292417503657,0.6435878554143052,-0.05933233942399115,0.7421849213074445,-0.6506252355143637,0.6293149511144575,0.4116672644543168,0.6763566213854689
FTX,18,lightcoral,lightcoral,3,-0.45559140076683796,0.5296578080279392,0.42451340917516456,0.7418539634042511,-0.8401264349852194,0.6709241297858893,0.7868739754566872,0.2328349467112964
NRIP1,18,lightcoral,lightcoral,3,-0.24932722443668073,0.5620310840641249,0.1856701949510129,0.7405012919350265,-0.6292868455024666,0.46590212951701104,0.4292494178309105,0.2983910709099893
PHF3,18,lightcoral,lightcoral,3,0.11412930333000927,0.7181337691115867,0.29715760445500217,0.740360336651345,-0.6839803819500979,0.4093239079644571,0.5656441310652556,0.6307528506603143
RCOR3,18,lightcoral,lightcoral,3,-0.20474843991996022,0.6742038228225006,0.2109073575319027,0.7401296611762535,-0.7334649079515573,0.7291144479574218,0.5455992714913056,0.22875201730812766
PTBP3,18,lightcoral,lightcoral,3,-0.3865608909196969,0.5941926109064276,0.06465866983498227,0.7399033010277614,-0.7104678380643377,0.8145914786279639,0.5272430249780378,0.6652975306125491
SERINC5,18,lightcoral,lightcoral,3,-0.34412305152742656,0.5806513632591862,0.15325233885083758,0.7398622424220992,-0.5869666518271178,0.4951052157487271,0.36515520553925057,0.3526422176721501
SRSF11,18,lightcoral,lightcoral,3,-0.1701449760407638,0.716664117977173,0.0006149295666746196,0.7383647499303024,-0.5828166531819258,0.34669553037368384,0.3433445451014639,0.7904682051163561
PRKAG2,18,lightcoral,lightcoral,3,-0.5017858934448844,0.5229218748168767,0.2559457238406355,0.7380334994501483,-0.7043259787731121,0.5328528347117343,0.5304306788423852,0.2247557259081676
PRKN,18,lightcoral,lightcoral,3,-0.4198937831964631,0.36849364052843187,0.4628804670438763,0.7377420568141871,-0.6884133160938672,0.43019742304167385,0.584932356627021,0.6927761294812406
ITCH,18,lightcoral,lightcoral,3,-0.4944207087184045,0.4608940037493025,0.36862411652157356,0.7377138261279325,-0.76126783737345,0.3839273905752687,0.7193351727716522,0.6394045458861838
XRCC5,18,lightcoral,lightcoral,3,-0.21359090721533097,0.5305341995899862,0.5541657970906868,0.7370605163414519,-0.7471333018572569,0.31004187292507507,0.7189310790338215,0.5198949379888851
KMT2C,18,lightcoral,lightcoral,3,-0.5212486890784643,0.42122154749699875,0.36175638638425667,0.7365726997914114,-0.6374422149359708,0.4173618615783201,0.45545430493643485,0.3598869443605404
MDM2,18,lightcoral,lightcoral,3,-0.29268533607627994,0.5328339401592993,0.34860549064709556,0.7348954768883932,-0.739812518903109,0.5078366653293476,0.6440350271356032,0.554438475665896
NUMB,18,lightcoral,lightcoral,3,-0.2967599171547997,0.6423142462736734,0.3318987601899303,0.7340731934345557,-0.7373882770359048,0.37001508329257654,0.6605716736729498,0.2802287143002008
RPS6KA3,18,lightcoral,lightcoral,3,0.033518150321369226,0.6726948203008746,0.1877717377575198,0.7335065576007231,-0.6534683198230147,0.42365696467986985,0.5098109952399518,0.7303835735719792
DCAF8,18,lightcoral,lightcoral,3,-0.4571224734847855,0.3829139667635111,0.4666113860497774,0.7297017794931074,-0.7175681435996486,0.6979957761782712,0.6511690560959,0.328600517842217
HDLBP,18,lightcoral,lightcoral,3,-0.5188938720698988,0.4152583271587042,0.4256044508258511,0.7294482883768455,-0.7206600414537778,0.36649819219805835,0.6551228486996972,0.7701058419248047
HIBCH,18,lightcoral,lightcoral,3,-0.33848462499625404,0.4822081722375358,0.4536938749871259,0.72775236878544,-0.6506919432175883,0.30317740952474453,0.5157145236917515,0.25457522804628646
RREB1,18,lightcoral,lightcoral,3,-0.2374530078509425,0.6225448089633985,-0.015949644552009583,0.7273121610188,-0.5819358952739899,0.8443553651095642,0.3108309081877586,0.28672202837324073
PRKCE,18,lightcoral,lightcoral,3,-0.5400994877143608,0.5167031572307851,0.0784671913116026,0.727267453301838,-0.6807097904283684,0.5377050638773571,0.491799247626211,0.8793980978325769
ALAS1,15,lightcoral,lightcoral,3,-0.2471780336931634,0.6095315047648789,-0.03929434749642965,0.7254383405609075,-0.5206742887435706,0.4875367807402234,0.23884394163876502,0.6214514361331339
TF,15,lightcoral,lightcoral,3,-0.1783742397493981,0.7918759260916035,-0.2106833499042051,0.7246551270129452,-0.6499596006744974,0.8708079257913013,0.35990302587123013,0.3085623657466383
XRN1,18,lightcoral,lightcoral,3,-0.4555386229648295,0.5398728740259159,0.35708567991406315,0.7237845527623505,-0.8251057881835729,0.674089076524208,0.7972710502008504,0.5448403325394137
GOLGA4,18,lightcoral,lightcoral,3,-0.30695229375885413,0.5189465375205112,0.29752969595555895,0.722803748137352,-0.5894617755206734,0.3103805793823542,0.4539167900805356,0.35551899193487974
RAB4A,14,lightcoral,lightcoral,3,-0.31401454741385393,0.6057696636821431,0.3219768872173437,0.7224926758788612,-0.6993660547695282,0.23395105577163827,0.5876366790245288,0.5975316205384482
TNRC6B,18,lightcoral,lightcoral,3,-0.6049597898054553,0.2793259707969396,0.6486251623161524,0.7219297713039239,-0.6988867408206466,0.3881145454535862,0.6509229607756803,0.2207740932564365
NCOA2,18,lightcoral,lightcoral,3,-0.41999775445622695,0.3879761219424012,0.6280750991644058,0.7214859257108888,-0.7815642673975667,0.32692819354767305,0.8029538436806106,0.7521068721204646
CD164,18,lightcoral,lightcoral,3,-0.1565191817086719,0.498453523694559,0.3865418458362499,0.7206847279664954,-0.7343522373189639,0.5964547294915084,0.6806673970165578,0.6468385894240893
TBL1XR1,18,lightcoral,lightcoral,3,0.0023313578478145035,0.6081209983368074,0.3330728839470108,0.7200845745746117,-0.6479220868199754,0.28332776728841863,0.49432918707103374,0.5330946135543962
NPEPPS,18,lightcoral,lightcoral,3,-0.36192740072624524,0.5777118244318645,0.23088421603888526,0.7184118373877418,-0.7314107681993612,0.6445685783006239,0.5717606863401776,0.3755549700303403
