,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEdarkgrey,kMEindianred,kMElightcoral,kMElightgrey,kMErosybrown,kMEwhite,kMEwhitesmoke
G3BP1,18,indianred,indianred,2,-0.12137345338580662,0.08854213070184273,0.2507459686715663,0.12241076832555965,-0.24490824444910694,0.015816103823682343,0.365623602483435,-0.035695699532220286
ACTR2,18,indianred,indianred,2,0.0695115227473031,-0.10525600517088116,0.24898717952025903,-0.06815684387497702,0.02192110955971372,-0.23362152725564594,0.12348722035634656,-0.1439412832783199
ABCB11,9,indianred,indianred,2,0.04857842229913979,0.46846460847067717,0.23848005519104967,0.5592920744547706,-0.46382349770217374,0.4694849727691268,0.35933053834985634,0.4133106699460381
AHNAK,18,indianred,indianred,2,-0.11705112038732401,-0.6216445802584613,0.2350327675632063,-0.465465797376134,0.29411013157819993,-0.12421538262811543,-0.040312594681682225,-0.398870762537512
FNBP1,18,indianred,indianred,2,-0.3516670313490712,-0.6084077498219674,0.22665983992887967,-0.35588159272507697,0.33866406470319393,-0.5688737301250048,-0.19482184110683567,-0.18612839750931925
IRS1,6,indianred,indianred,2,0.06725827581483343,-0.035745150802387125,0.22181740615763634,0.08435560171069452,-0.03060008397046214,-0.15125275839066324,0.0773385569991282,0.09946977509624637
ETNK1,18,indianred,indianred,2,0.03346391244100784,0.33407470706509707,0.2206753500477048,0.39937493632179005,-0.3611732069980016,-0.12734569980014862,0.32596717945052617,0.41300534000634553
WDR26,18,indianred,indianred,2,-0.33424857476521785,0.042120680125386084,0.2151814093497797,0.11935104297554908,-0.1873431398393324,-0.0950572666690161,0.19784488383801588,-0.22897887850000573
SIL1,18,indianred,indianred,2,0.13128154023959018,0.4503103744114273,0.21516634603267729,0.4230641685599336,-0.48762894621522035,0.2052100883962311,0.5250909595381946,0.3005611791593405
TNFAIP3,18,indianred,indianred,2,0.052657632340003854,-0.6881139413984336,0.18553328319769471,-0.5032010928571534,0.5021863906850569,-0.3596606971732556,-0.3350253074347696,-0.5121009558583783
PPP2R5C,18,indianred,indianred,2,0.1258463578797881,0.3049237347457306,0.18314308515968136,0.3575053103660825,-0.27776862764486504,0.26250383170958147,0.24245612095695757,0.5167826796728541
BAZ1A,18,indianred,indianred,2,-0.643560711828662,-0.5436088210761628,0.17965085475718168,-0.24966206394660118,0.15193129927982424,-0.2905283215133542,0.019450236620528975,0.06080061685067253
TAOK3,18,indianred,indianred,2,-0.7255825651382792,-0.22145222071164747,0.1784002945807626,0.0659698960667564,-0.2276412062770329,0.24551884920176908,0.29365916875908926,0.12740029534713931
AAK1,18,indianred,indianred,2,0.12243441231869212,-0.6632213269825167,0.17411681436465634,-0.6409264719079151,0.4973481530447922,-0.4081686664583572,-0.2628543599248963,-0.6948309784159232
CYTH1,18,indianred,indianred,2,-0.4984566423009587,0.1343950519736277,0.16050470525677235,0.397507439427553,-0.36840576822205034,0.359257842279988,0.27671841444190204,0.19525616341482085
SLC1A2,10,indianred,indianred,2,-0.40366962258204414,0.23980846172884837,0.1568770235618783,0.3383062774688036,-0.37593631067597555,0.19454456072679893,0.2924557358373213,0.3874502932486564
EIF4B,18,indianred,indianred,2,0.20646140733928722,-0.4405574069890792,0.15329925831437155,-0.38148122845846555,0.3469849976750612,-0.5523575296247311,-0.20933905874915784,-0.00740606397230389
KDM2A,18,indianred,indianred,2,-0.3832646485480674,-0.3956857149064991,0.15262471953296966,-0.1710768400851555,0.0929007181777906,0.05549774631290545,-0.08095711474773745,-0.27760994395983835
PPARGC1A,8,indianred,indianred,2,0.10946149760085751,0.2545044256018334,0.1525423906008428,0.17060337524453395,-0.27422372040471393,0.1135212686383531,0.39586771517391617,0.3117924320246244
