,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEbrown,kMEdarkgrey,kMEdimgrey,kMEfirebrick,kMEgainsboro,kMElightcoral,kMElightgrey,kMEsilver,kMEsnow,kMEwhitesmoke
ROBO1,14,firebrick,firebrick,4,-0.1563359529646754,-0.19361877109877657,0.08814194067824302,0.1235479523595757,0.037937916572906946,-0.06514576542341916,0.0694391587061238,-0.07623144357702853,-0.07446128568979253,0.17984064510413866,0.26540400832881944
SRPK2,25,firebrick,firebrick,4,0.421145249462058,-0.08426101717458574,0.17017666421487115,-0.1550314024471399,0.013433765177721364,0.15647437066268527,-0.2065310876293743,0.22253917656388836,-0.3924709081101936,0.021221215922110407,0.4709374361922287
SLC38A1,25,firebrick,firebrick,4,0.2096613366000616,0.3661428854376237,0.5516266299783604,0.08472781514646005,0.002820291051461729,0.31464466533838487,0.003257907520188359,0.2992243372315926,-0.5844539684258623,0.2779804762880044,0.11206838325699164
ZFP36,25,firebrick,firebrick,4,-0.35991680862553854,-0.061981084254876875,0.038828046380562156,0.23103529041567322,0.0006269679767667677,0.1312025186938674,0.264945250664677,0.10222531358800976,0.20260546824425157,0.18436299244548054,0.37040001462208577
PPM1B,25,firebrick,firebrick,4,0.2541802792534675,-0.23377410832360784,0.18067328497935123,-0.27365557883835173,-0.0008878615405806655,-0.34285535504358056,-0.23145448600972218,-0.2450993014250316,0.24472629078610092,-0.2575759700238366,-0.1598151656922856
PLIN2,25,firebrick,firebrick,4,0.04097827112873047,0.20523754242736397,-0.04113543392715644,0.011142324620205086,-0.0034720769739847,-0.06454458014197671,0.15029905714379704,0.15990252819447368,-0.11890879603121277,0.05909316955635667,0.059425606461640676
RAP1B,25,firebrick,firebrick,4,0.30054054820403187,0.05287455741698808,-0.17923130807747814,-0.24537823281106405,-0.017723929596749226,-0.227442141679544,-0.2939529418950537,0.0984227576478387,0.0750896103519673,-0.320071404407817,-0.02693617562451885
NCOA1,25,firebrick,firebrick,4,0.1630247490547873,-0.5080632498127509,-0.27177209202830416,-0.2388438096337882,-0.02266453483020375,-0.21722523378713204,-0.3735660583493861,-0.30474052741963403,0.2100003782695635,-0.1731627834111377,0.2626677620194749
ZNF207,24,firebrick,firebrick,4,-0.3120922494806126,0.2852670484804131,0.2787109977975711,0.42772307390166153,-0.05963809664287023,0.2862756896347122,0.19426927592313267,0.29551133965028115,-0.18307980115706163,0.37724749419063325,0.16105602132044664
MT-ND6,25,firebrick,firebrick,4,0.31091522021116724,-0.2116838312750693,-0.3110986403145163,-0.28028632706090845,-0.06126066976889883,-0.2541865240650049,-0.1463868840037652,-0.15845176901251487,-0.0820106921999338,0.056702034268277364,-0.2578928026176044
PLEKHA5,20,firebrick,firebrick,4,-0.20417596637402902,-0.10306170013756415,0.2036250709848942,0.19426998702163958,-0.08373049441181142,-0.1456563049816062,-0.16713398785639907,0.004081998240118134,0.07694390751015365,0.006706300217610889,-0.0018701147283447972
SEPTIN7,25,firebrick,firebrick,4,-0.061580692800857345,0.2037940243989405,-0.008745956822125383,0.10942756681689561,-0.09196037164267651,0.2943213382845452,0.027771063791935925,0.04603609677467349,-0.11509227476192965,0.28903165638235967,0.3776472799152331
HSPA9,25,firebrick,firebrick,4,-0.20469080337012494,-0.23831912558951507,0.406865452840431,0.21362486529681282,-0.10615370181636717,0.22234374243831564,0.1598237069988931,0.36915956931273947,-0.23284766030302928,0.13520401009764635,-0.1721286230271413
SHANK2,15,firebrick,firebrick,4,-0.22571574055177332,0.3803553052664755,0.29240278347521526,0.26216582460554505,-0.1241771768491233,0.24168492682875725,0.14431801427453508,0.12248311360574667,-0.20178485018622688,0.32602968746046335,-0.04976004934802871
MAGI1,19,firebrick,firebrick,4,-0.3133791923801743,-0.05334305261368133,0.35486321200148546,0.233388449580249,-0.1340431910050272,-0.0051531937633362,0.012489659097323984,0.1746359593698917,0.17546990556835548,0.08961505889079195,0.01920561742408332
PPP4R3A,25,firebrick,firebrick,4,-0.10427842043891282,-0.06089935469448334,-0.11546964060797277,0.027346137205952664,-0.151088181944831,0.2685481754882054,-0.36187832311306206,-0.23802661095905114,0.2805571104855752,-0.09948457369606367,0.2570145984248788
KIF13A,18,firebrick,firebrick,4,-0.17810492272999665,-0.23698350747555066,0.24280967548277016,0.18213329192198108,-0.16930311813745202,-0.08804412169517652,0.10390907529451372,0.2640030092489586,-0.02244091679210484,-0.06599778628676325,-0.07203008154079772
