,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEbrown,kMEdarkgrey,kMEdimgrey,kMEfirebrick,kMEgainsboro,kMElightcoral,kMElightgrey,kMEsilver,kMEsnow,kMEwhitesmoke
HERC4,25,snow,snow,9,0.18876713882798518,0.654910327459372,0.17567550854499325,0.08389513803507434,0.23445496805878308,0.13826034271508372,0.1470636865710236,0.2861460486987495,-0.5437185335008056,0.3278529801505103,0.1658568473984846
PPP2R5A,24,snow,snow,9,0.12711501077540885,-0.2374837651408634,-0.1574661035179246,-0.11519710534897662,-0.09583420625071212,-0.1385522056157481,-0.25337733588735756,-0.029409589384978355,0.05368161418481775,0.2989508335052725,-0.11313902798945744
CPT1A,23,snow,snow,9,-0.22287238667897444,0.5172328196817657,0.6018912123036432,0.3004465523388702,0.021526658656676474,0.1530763302132142,0.07050251082128138,0.12524166136600015,-0.23505590712130706,0.2965435222021992,0.20148198237850246
TGOLN2,23,snow,snow,9,-0.3247764836154424,0.538103319476907,0.5674246983880189,0.3603254149094625,0.024612528141501146,0.13384018778026377,0.12751109087042517,0.06827413582271101,-0.14263041244505686,0.28194351627331016,0.17523312507725572
MAML3,21,snow,snow,9,-0.4134323273003045,0.30601847217537786,0.3422814170776597,0.3750028730679689,-0.14226924870998733,0.3793682448586273,-0.1101183164956724,0.03802644153569477,-0.024601982333378816,0.26251190699389404,0.0855829449924188
VPS13D,25,snow,snow,9,-0.04009824436160891,0.6222027344006641,0.2571316345200283,0.21101528365133876,0.4962082370152093,0.4360866835422707,0.2793004932729858,0.27903094547259544,-0.3055810719434628,0.24241700323037055,0.24382759598477763
PTEN,25,snow,snow,9,-0.22591993608511782,0.17318578163597123,-0.0035220493716032852,0.3051638510089669,0.028142862110448835,0.18319979722641858,0.24043934057279207,0.3388497066701913,-0.029911984626175475,0.18221102231825298,0.37710528216555145
SPTBN1,23,snow,snow,9,-0.5053312086812132,0.5432485134486674,0.04768811178221904,0.34278576855034393,-0.17877061111738776,0.11752591080319101,-0.010724425531190624,-0.292938803613114,0.42818721300486073,0.14129115843195836,0.18956891920692379
PPP6R2,25,snow,snow,9,0.2812822728662216,0.68910389326461,0.20465269759284163,0.014996866569641824,0.11712989670307707,0.1810282951820571,0.15302201804197357,0.23087444904489382,-0.5349650099582661,0.13875959471282043,0.2612679408973214
STAT1,23,snow,snow,9,-0.3854395054303334,0.4028389375012717,-0.03777283062902726,0.23813996474152138,-0.1366564997268717,0.006550453765769858,-0.015685412863053513,-0.2751624020957845,0.4134408401743347,0.06318159438634388,-0.06273130334260174
HSPE1,22,snow,snow,9,-0.2601880490983381,0.2684357621005295,0.21552336298353994,0.1781342599330254,-0.29457662082078345,-0.15076290044336624,-0.14192286386935066,-0.03492803481342164,0.12482826811205532,0.020338511898272106,-0.05016840233263192
CAPZB,25,snow,snow,9,0.3446277948383141,-0.2159507987960649,-0.4856620721269892,-0.425513916638044,-0.1447139103784757,-0.40405977274426164,-0.3377600305586198,-0.10893426035497963,0.07363449766699155,-0.2858753585255997,0.10823502755259218
JUND,25,snow,snow,9,0.357236088444628,-0.5177164148880187,-0.4446466552576079,-0.5005958048233358,0.0448368932153567,-0.3320488167163059,-0.535145931177979,-0.3812504156836408,0.2927780869625327,-0.32048049572687404,-0.4942410460275978
GAPDH,25,snow,snow,9,0.08808757889254352,-0.5512093990442403,-0.43284103593731615,-0.34321999239102036,-0.3241889834358918,-0.2817512163751637,-0.40076690732836767,-0.5319800718413242,0.47946065217822637,-0.5446192543622447,-0.6099382591689471
ELOVL5,25,snow,snow,9,0.6660436779782705,-0.5583762189996471,-0.7058908676773366,-0.7776094118990521,0.004429045467431214,-0.6470622627226883,-0.4690952290639679,-0.48617112735257456,0.24174709873311206,-0.5854878084525552,-0.5291320275592359
MAPK1,25,snow,snow,9,0.5429693564983782,-0.41839832772343366,-0.5398295240474484,-0.6615440301650763,-0.33369716709607433,-0.6490103719359797,-0.5819620594713923,-0.4397831530192503,0.302506144576698,-0.5919237393005566,-0.1614110726763446
NFKBIA,25,snow,snow,9,0.26116638538942133,-0.5151595839718175,-0.698000063135937,-0.5536820652704607,-0.3827089292002578,-0.7062435129390401,-0.39634637748266566,-0.7145333691720023,0.7000763023667977,-0.6021994342613667,-0.279639005294232
DIAPH2,25,snow,snow,9,0.501919692887415,-0.3283294982515901,-0.4346678820584456,-0.6638223936776461,-0.3509306451737733,-0.4986417154968599,-0.4817175772884642,-0.2638016130549883,0.19565548312133013,-0.6113435914668605,-0.44496824150988573
ZFP36L1,25,snow,snow,9,0.5738011146166095,-0.5947291565582443,-0.6847369250207883,-0.775131220342948,-0.1719158021834181,-0.680826013441463,-0.5653187043213717,-0.5212173183402478,0.37462827569424423,-0.6175204783296028,-0.4984225814243422
HSPB1,24,snow,snow,9,0.6059766625295014,-0.4777993362786755,-0.4368682146805281,-0.6809285491282305,-0.2779075530792135,-0.5148625192931511,-0.5817905551772291,-0.46318055659948587,0.22537950414959523,-0.6429562396544353,-0.4159440954811738
CD99,25,snow,snow,9,0.40897557361994397,-0.3800666217236957,-0.6761747459428763,-0.6524483041919743,-0.41016387157719925,-0.7109729383582779,-0.5079368093793402,-0.798452505307572,0.6100902584554571,-0.6494969738664224,-0.3110383715778713
H3F3B,25,snow,snow,9,0.44537113013062263,-0.5677377083654975,-0.7318166384842584,-0.6611033731831162,-0.12966549120268273,-0.6155603588967412,-0.5471152970375072,-0.6868023715974573,0.48553750520260686,-0.6616231741634535,-0.5382987945999125
RPL6,25,snow,snow,9,0.3039133973792357,-0.4536136588335734,-0.5633893034159904,-0.5587729928698887,-0.3140553188159547,-0.6740959913861849,-0.49619361503134624,-0.3410642827533229,0.5277405670274699,-0.6984104373173905,-0.5589620884441618
PABPC1,25,snow,snow,9,0.38299995057360153,-0.6173122163129775,-0.4747397317900888,-0.6322508066482998,-0.33141396543438395,-0.6359870875261162,-0.46077001768482434,-0.5845063499037001,0.47921737608872494,-0.7045880485528931,-0.4189131541774688
SARAF,25,snow,snow,9,0.29085475685172085,-0.4640041716040295,-0.48062245866935305,-0.54403533213005,-0.3576415769135224,-0.605565784033902,-0.5475402865099652,-0.45218459157818996,0.6031108353248711,-0.7057441678129383,-0.32201087503909404
RPL35,25,snow,snow,9,0.6361899397228439,-0.5825612264750908,-0.662859030676458,-0.8371802014802344,-0.22239895649806207,-0.8171003414875542,-0.6871494779948046,-0.6801975407509734,0.5031534603670268,-0.7857423196862355,-0.5932079104103406
PTPRC,25,snow,snow,9,0.7863623727471074,-0.5972925084840051,-0.6790784561949867,-0.9316095899201634,-0.1973400926800538,-0.7325543486625864,-0.6010641951193952,-0.5659237378286172,0.34547689627732486,-0.8159425095826232,-0.49552965007457794
RPL29,25,snow,snow,9,0.42094986017212643,-0.6225443395867085,-0.7358008514278339,-0.7204877121496399,-0.374517099325907,-0.7100513733820154,-0.6216695839446753,-0.6600968706792633,0.6759975730869341,-0.8168340343627071,-0.550311628979225
RPS6,25,snow,snow,9,0.43595638192934394,-0.5729727962156169,-0.7236872926729776,-0.7177482863864599,-0.2923415320143737,-0.7407860327874797,-0.5402831122980162,-0.7126083933105947,0.7017070504169175,-0.8354213596780738,-0.612139788986837
MYL6,25,snow,snow,9,0.4691629104657429,-0.6992977171260593,-0.5561802721857797,-0.7414564642102377,-0.35002203529966724,-0.774211656861102,-0.6089337086642612,-0.7155626067157242,0.6075609002149671,-0.8480634725138418,-0.5523888651771885
RPL27A,25,snow,snow,9,0.4290776131415772,-0.6158268856761341,-0.8143564433726418,-0.7636614466521385,-0.40060873083393667,-0.785236384138679,-0.5945626021237816,-0.7285861490204326,0.7186281712875335,-0.8507392527501286,-0.5741082553168313
RPL13A,25,snow,snow,9,0.5938264980392027,-0.6224853152090222,-0.8017123197402461,-0.8716807184726939,-0.3262728739749085,-0.7729034816436284,-0.7029248795685792,-0.7512352971180082,0.5987690189616643,-0.8665098357799337,-0.59700054190134
RPL30,25,snow,snow,9,0.4555734576461028,-0.5927210131918552,-0.7987855482682182,-0.7904097034273666,-0.4538681194884584,-0.7812786251101432,-0.6589036010765351,-0.7009954659577889,0.6491276538176364,-0.8680036791215731,-0.6072392863631585
RPS20,25,snow,snow,9,0.6086610442204564,-0.6673324560806491,-0.7157747612996325,-0.8525301814433279,-0.2771741623986652,-0.7649989282508168,-0.6837798186864815,-0.7091916345379488,0.5356677302819289,-0.8723961484068223,-0.6033235305686914
TMSB4X,25,snow,snow,9,0.5689768439346135,-0.6526015438212454,-0.7649973103580722,-0.8450019983583725,-0.33769764627660703,-0.7669546119924049,-0.6451171645493567,-0.6619991252959955,0.555663389352814,-0.8725114535298647,-0.5716763586225481
RPL38,25,snow,snow,9,0.612319879908301,-0.667046079957726,-0.739780228037171,-0.8740015546694782,-0.3435077953457696,-0.7782811974788127,-0.6683915523901915,-0.6804500421293741,0.519697426210867,-0.8745256464957997,-0.5940458178668433
RPL27,25,snow,snow,9,0.5379511548766739,-0.5623566774780855,-0.7531292055194766,-0.8178552259490114,-0.33875074377821623,-0.7525428716268249,-0.6544706196166579,-0.6785029805603052,0.5551527848807487,-0.8830630137092046,-0.5750072554744835
RPL23A,25,snow,snow,9,0.5467383784023864,-0.6491584798881043,-0.787200360243486,-0.8389466045318508,-0.3236967557392844,-0.8240956661760276,-0.6172297295340003,-0.7385674166440928,0.604664968141697,-0.8832354192178004,-0.6036296986695446
