"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust"
"MA1127.1","MA1127.1",1,1647,7.14285714285714,4.1175,1.73475583311649,0.444980234990197,"FOSB::JUN",0.915195704280022
"MA0605.2","MA0605.2",1,1653,7.14285714285714,4.1325,1.72845907873131,0.446194798881384,"ATF3",0.915195704280022
"MA0703.2","MA0703.2",1,1658,7.14285714285714,4.145,1.72324659658797,0.447205049677552,"LMX1B",0.915195704280022
"MA1535.1","MA1535.1",1,1674,7.14285714285714,4.185,1.70677590032429,0.450426364226449,"NR2C1",0.915195704280022
"MA0752.1","MA0752.1",1,1681,7.14285714285714,4.2025,1.6996685646299,0.451830200737015,"ZNF410",0.915195704280022
"MA1730.1","MA1730.1",2,4297,14.2857142857143,10.7425,1.32983144386449,0.453055037352943,"ZNF708",0.915195704280022
"MA0685.2","MA0685.2",4,9714,28.5714285714286,24.285,1.17650519132916,0.453370632616792,"SP4",0.915195704280022
"MA1145.1","MA1145.1",1,1689,7.14285714285714,4.2225,1.69161803264823,0.453430507654898,"FOSL2::JUND.1",0.915195704280022
"MA1126.1","MA1126.1",1,1690,7.14285714285714,4.225,1.69061707523246,0.453630240705271,"FOS::JUN.1",0.915195704280022
"MA1516.1","MA1516.1",2,4317,14.2857142857143,10.7925,1.32367053840299,0.455552472242018,"KLF3",0.915996623038158
"MA0733.1","MA0733.1",2,4326,14.2857142857143,10.815,1.32091671620104,0.456674616977116,"EGR4",0.915996623038158
"MA0653.1","MA0653.1",2,4386,14.2857142857143,10.965,1.30284672008338,0.464128206386766,"IRF9",0.927802664687208
